DEBUG flower 2021-04-10 17:57:44,885 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 17:57:47,572 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 17:57:47,574 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 17:57:47,574 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:47,575 | connection.py:36 | ChannelConnectivity.CONNECTING
DEBUG flower 2021-04-10 17:57:47,600 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 17:57:53,242 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,243 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 17:57:53,243 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:57:53,243 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:53,458 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,459 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 17:57:53,477 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 17:57:53,477 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 17:57:57,050 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 17:57:57,054 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 17:57:57,054 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 17:59:11,125 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:59:11,147 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:59:11,147 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 17:59:11,148 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 17:59:14,660 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 17:59:14,660 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 18:00:32,738 | app.py:66 | Waiting for message from server...
