DEBUG flower 2021-04-10 17:57:45,188 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 17:57:47,949 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 17:57:47,951 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 17:57:47,951 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 17:57:47,951 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:53,052 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,053 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 17:57:53,053 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:57:53,054 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:53,202 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,203 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 17:57:53,219 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 17:57:53,220 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 17:57:56,955 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 17:57:56,958 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 17:57:56,958 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 17:59:10,981 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:59:11,003 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:59:11,003 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 17:59:11,004 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 17:59:14,836 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 17:59:14,836 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 18:00:32,853 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:00:32,876 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:00:32,877 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 18:00:32,877 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 18:00:36,741 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 18:00:36,742 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 18:01:39,806 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:01:39,830 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:01:39,830 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 18:01:39,830 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 18:01:43,040 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 18:01:43,040 | chaos.py:14 | Delay 44 sec
DEBUG flower 2021-04-10 18:02:27,085 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:02:27,109 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:02:27,110 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 18:02:27,110 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 18:02:30,437 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
INFO flower 2021-04-10 18:02:30,437 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 18:03:17,485 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:03:17,509 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:03:17,509 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 18:03:17,509 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-10 18:03:20,744 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
INFO flower 2021-04-10 18:03:20,744 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 18:04:07,757 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:04:07,781 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:04:07,782 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 18:04:07,782 | numpy_client.py:260 | cached_clock: -1, curr_clock: 6
INFO flower 2021-04-10 18:04:11,141 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
INFO flower 2021-04-10 18:04:11,141 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 18:05:30,221 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:05:30,245 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:05:30,245 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 18:05:30,245 | numpy_client.py:260 | cached_clock: -1, curr_clock: 7
INFO flower 2021-04-10 18:05:33,736 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
INFO flower 2021-04-10 18:05:33,736 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 18:06:52,816 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:06:52,839 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:06:52,839 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 18:06:52,839 | numpy_client.py:260 | cached_clock: -1, curr_clock: 8
INFO flower 2021-04-10 18:06:56,237 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=8)
INFO flower 2021-04-10 18:06:56,238 | chaos.py:14 | Delay 45 sec
DEBUG flower 2021-04-10 18:07:41,266 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:07:41,290 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:07:41,291 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-10 18:07:41,291 | numpy_client.py:260 | cached_clock: -1, curr_clock: 9
INFO flower 2021-04-10 18:07:44,542 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=9)
INFO flower 2021-04-10 18:07:44,543 | chaos.py:14 | Delay 54 sec
DEBUG flower 2021-04-10 18:08:38,598 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:08:38,621 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:08:38,622 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 18:08:38,622 | numpy_client.py:260 | cached_clock: -1, curr_clock: 10
INFO flower 2021-04-10 18:08:38,622 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 18:08:38,623 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:08:38,637 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:08:38,638 | numpy_client.py:228 | read: ReadRes(clock=7)
DEBUG flower 2021-04-10 18:08:38,645 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 18:08:38,645 | numpy_client.py:260 | cached_clock: 7, curr_clock: 10
INFO flower 2021-04-10 18:08:41,766 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=10)
INFO flower 2021-04-10 18:08:41,767 | chaos.py:14 | Delay 65 sec
DEBUG flower 2021-04-10 18:09:46,805 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:09:46,827 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:09:46,828 | numpy_client.py:172 | fit, FitIns(clock=11)
DEBUG flower 2021-04-10 18:09:46,828 | numpy_client.py:260 | cached_clock: 7, curr_clock: 11
INFO flower 2021-04-10 18:09:50,039 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=11)
INFO flower 2021-04-10 18:09:50,040 | chaos.py:14 | Delay 71 sec
DEBUG flower 2021-04-10 18:11:01,112 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:11:01,136 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:11:01,136 | numpy_client.py:172 | fit, FitIns(clock=12)
DEBUG flower 2021-04-10 18:11:01,137 | numpy_client.py:260 | cached_clock: 7, curr_clock: 12
INFO flower 2021-04-10 18:11:04,464 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=12)
INFO flower 2021-04-10 18:11:04,464 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 18:12:22,486 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:12:22,510 | app.py:68 | Received server message. Handling...
