DEBUG flower 2021-04-10 17:57:47,711 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 17:57:50,766 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 17:57:50,767 | connection.py:36 | ChannelConnectivity.CONNECTING
INFO flower 2021-04-10 17:57:50,768 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 17:57:50,768 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:50,771 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 17:57:53,249 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,249 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 17:57:53,249 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:57:53,250 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:53,446 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,447 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 17:57:53,462 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 17:57:53,462 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 17:57:56,651 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 17:57:56,654 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 17:57:56,654 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 17:59:10,693 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:59:10,714 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:59:10,714 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 17:59:10,714 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 17:59:13,862 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 17:59:13,863 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 18:00:31,872 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:00:31,893 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:00:31,894 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 18:00:31,894 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 18:00:34,785 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 18:00:34,786 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 18:01:37,822 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:01:37,845 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:01:37,846 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 18:01:37,846 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 18:01:41,152 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 18:01:41,152 | chaos.py:14 | Delay 44 sec
DEBUG flower 2021-04-10 18:02:25,197 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:02:25,221 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:02:25,221 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 18:02:25,221 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 18:02:28,366 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
INFO flower 2021-04-10 18:02:28,366 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 18:03:15,414 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:03:15,438 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:03:15,439 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 18:03:15,439 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-10 18:03:18,155 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
INFO flower 2021-04-10 18:03:18,155 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 18:04:05,203 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:04:05,227 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:04:05,228 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 18:04:05,228 | numpy_client.py:260 | cached_clock: -1, curr_clock: 6
INFO flower 2021-04-10 18:04:08,250 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
INFO flower 2021-04-10 18:04:08,250 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 18:05:27,330 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:05:27,354 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:05:27,354 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 18:05:27,355 | numpy_client.py:260 | cached_clock: -1, curr_clock: 7
INFO flower 2021-04-10 18:05:30,351 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
INFO flower 2021-04-10 18:05:30,352 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 18:06:49,432 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:06:49,454 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:06:49,454 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 18:06:49,454 | numpy_client.py:260 | cached_clock: -1, curr_clock: 8
INFO flower 2021-04-10 18:06:52,544 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=8)
INFO flower 2021-04-10 18:06:52,545 | chaos.py:14 | Delay 45 sec
DEBUG flower 2021-04-10 18:07:37,584 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:07:37,610 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:07:37,610 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-10 18:07:37,611 | numpy_client.py:260 | cached_clock: -1, curr_clock: 9
INFO flower 2021-04-10 18:07:40,365 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=9)
INFO flower 2021-04-10 18:07:40,365 | chaos.py:14 | Delay 54 sec
DEBUG flower 2021-04-10 18:08:34,420 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:08:34,443 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:08:34,444 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 18:08:34,444 | numpy_client.py:260 | cached_clock: -1, curr_clock: 10
INFO flower 2021-04-10 18:08:34,444 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 18:08:34,444 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:08:34,459 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:08:34,460 | numpy_client.py:228 | read: ReadRes(clock=7)
DEBUG flower 2021-04-10 18:08:34,467 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 18:08:34,467 | numpy_client.py:260 | cached_clock: 7, curr_clock: 10
INFO flower 2021-04-10 18:08:37,351 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=10)
INFO flower 2021-04-10 18:08:37,352 | chaos.py:14 | Delay 65 sec
DEBUG flower 2021-04-10 18:09:42,406 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:09:42,429 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:09:42,430 | numpy_client.py:172 | fit, FitIns(clock=11)
DEBUG flower 2021-04-10 18:09:42,430 | numpy_client.py:260 | cached_clock: 7, curr_clock: 11
INFO flower 2021-04-10 18:09:45,286 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=11)
INFO flower 2021-04-10 18:09:45,286 | chaos.py:14 | Delay 71 sec
