DEBUG flower 2021-04-10 17:57:44,580 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 17:57:47,270 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 17:57:47,272 | connection.py:36 | ChannelConnectivity.CONNECTING
INFO flower 2021-04-10 17:57:47,272 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 17:57:47,272 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:47,301 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 17:57:53,298 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,298 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 17:57:53,299 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:57:53,299 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:53,544 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,545 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 17:57:53,561 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 17:57:53,561 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 17:57:55,143 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 17:57:55,148 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 17:57:55,148 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 17:59:09,223 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:59:09,246 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:59:09,246 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 17:59:09,246 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 17:59:10,849 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 17:59:10,849 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 18:00:28,881 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:00:35,359 | app.py:68 | Received server message. Handling...
