DEBUG flower 2021-04-10 17:57:44,275 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 17:57:47,267 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 17:57:47,268 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 17:57:47,269 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:47,269 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 17:57:53,033 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,033 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 17:57:53,033 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:57:53,034 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:53,223 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,223 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 17:57:53,249 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 17:57:53,249 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 17:57:57,451 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 17:57:57,455 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 17:57:57,456 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 17:59:11,474 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:59:11,493 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:59:11,493 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 17:59:11,493 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 17:59:15,752 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 17:59:15,753 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 18:00:33,828 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:00:33,851 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:00:33,852 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 18:00:33,852 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 18:00:38,152 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 18:00:38,153 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 18:01:41,216 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:01:41,242 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:01:41,242 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 18:01:41,242 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 18:01:45,370 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 18:01:45,371 | chaos.py:14 | Delay 44 sec
DEBUG flower 2021-04-10 18:02:29,394 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:02:29,418 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:02:29,418 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 18:02:29,418 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 18:02:33,445 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
INFO flower 2021-04-10 18:02:33,445 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 18:03:20,486 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:03:20,510 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:03:20,511 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 18:03:20,511 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-10 18:03:24,552 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
INFO flower 2021-04-10 18:03:24,552 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 18:04:11,600 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:04:11,624 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:04:11,625 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 18:04:11,625 | numpy_client.py:260 | cached_clock: -1, curr_clock: 6
INFO flower 2021-04-10 18:04:15,587 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
INFO flower 2021-04-10 18:04:15,587 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 18:05:34,593 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:05:34,616 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:05:34,616 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 18:05:34,616 | numpy_client.py:260 | cached_clock: -1, curr_clock: 7
INFO flower 2021-04-10 18:05:38,555 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
INFO flower 2021-04-10 18:05:38,555 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 18:06:57,580 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:06:57,603 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:06:57,603 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 18:06:57,603 | numpy_client.py:260 | cached_clock: -1, curr_clock: 8
INFO flower 2021-04-10 18:07:01,861 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=8)
INFO flower 2021-04-10 18:07:01,862 | chaos.py:14 | Delay 45 sec
DEBUG flower 2021-04-10 18:07:46,892 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:07:46,916 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:07:46,916 | numpy_client.py:172 | fit, FitIns(clock=9)
