DEBUG flower 2021-04-10 17:57:43,261 | client.py:83 | Start SSP client with delay [40,80]
INFO flower 2021-04-10 17:57:45,996 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 17:57:45,996 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:45,996 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 17:57:45,997 | connection.py:36 | ChannelConnectivity.CONNECTING
DEBUG flower 2021-04-10 17:57:46,009 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 17:57:53,039 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,040 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 17:57:53,040 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:57:53,041 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:53,209 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,210 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 17:57:53,227 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 17:57:53,227 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 17:57:56,599 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 17:57:56,677 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 17:57:56,677 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 17:59:10,708 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:59:10,739 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:59:10,739 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 17:59:10,739 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 17:59:14,205 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 17:59:14,205 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 18:00:32,281 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:00:32,304 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:00:32,304 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 18:00:32,304 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 18:00:35,688 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 18:00:35,689 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 18:01:38,753 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:01:38,777 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:01:38,777 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 18:01:38,778 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 18:01:42,098 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 18:01:42,099 | chaos.py:14 | Delay 44 sec
DEBUG flower 2021-04-10 18:02:26,143 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:02:26,167 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:02:26,168 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 18:02:26,168 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 18:02:29,083 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
INFO flower 2021-04-10 18:02:29,083 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 18:03:16,131 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:03:16,155 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:03:16,155 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 18:03:16,155 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-10 18:03:19,107 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
INFO flower 2021-04-10 18:03:19,107 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 18:04:06,147 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:04:06,170 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:04:06,171 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 18:04:06,171 | numpy_client.py:260 | cached_clock: -1, curr_clock: 6
INFO flower 2021-04-10 18:04:09,010 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
INFO flower 2021-04-10 18:04:09,011 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 18:05:28,042 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:05:28,065 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:05:28,065 | numpy_client.py:172 | fit, FitIns(clock=7)
