DEBUG flower 2021-04-10 17:57:48,790 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 17:57:51,536 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 17:57:51,538 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-10 17:57:51,538 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 17:57:51,539 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:53,194 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,194 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 17:57:53,194 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:57:53,195 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:53,380 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,380 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 17:57:53,397 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 17:57:53,397 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 17:57:58,234 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 17:57:58,237 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 17:57:58,237 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 17:59:12,300 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:59:12,319 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:59:12,319 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 17:59:12,320 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 17:59:17,037 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 17:59:17,038 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 18:00:35,116 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:00:35,141 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:00:35,141 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 18:00:35,141 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 18:00:39,835 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 18:00:39,835 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 18:01:42,899 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:01:42,922 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:01:42,923 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 18:01:42,923 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 18:01:47,162 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 18:01:47,163 | chaos.py:14 | Delay 44 sec
DEBUG flower 2021-04-10 18:02:31,208 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:02:31,231 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:02:31,231 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 18:02:31,231 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 18:02:35,335 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
INFO flower 2021-04-10 18:02:35,335 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 18:03:22,355 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:03:22,378 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:03:22,379 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 18:03:22,379 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-10 18:03:26,163 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
INFO flower 2021-04-10 18:03:26,228 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 18:04:13,276 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:04:13,300 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:04:13,300 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 18:04:13,301 | numpy_client.py:260 | cached_clock: -1, curr_clock: 6
INFO flower 2021-04-10 18:04:17,530 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
INFO flower 2021-04-10 18:04:17,530 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 18:05:36,610 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:05:36,633 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:05:36,633 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 18:05:36,633 | numpy_client.py:260 | cached_clock: -1, curr_clock: 7
INFO flower 2021-04-10 18:05:40,663 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
INFO flower 2021-04-10 18:05:40,663 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 18:06:59,743 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:06:59,765 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:06:59,766 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 18:06:59,766 | numpy_client.py:260 | cached_clock: -1, curr_clock: 8
INFO flower 2021-04-10 18:07:03,662 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=8)
INFO flower 2021-04-10 18:07:03,663 | chaos.py:14 | Delay 45 sec
DEBUG flower 2021-04-10 18:07:48,708 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:07:48,729 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:07:48,730 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-10 18:07:48,730 | numpy_client.py:260 | cached_clock: -1, curr_clock: 9
INFO flower 2021-04-10 18:07:53,035 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=9)
INFO flower 2021-04-10 18:07:53,035 | chaos.py:14 | Delay 54 sec
DEBUG flower 2021-04-10 18:08:47,065 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:08:47,087 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:08:47,087 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 18:08:47,087 | numpy_client.py:260 | cached_clock: -1, curr_clock: 10
INFO flower 2021-04-10 18:08:47,088 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 18:08:47,088 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:08:47,129 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:08:47,129 | numpy_client.py:228 | read: ReadRes(clock=8)
DEBUG flower 2021-04-10 18:08:47,136 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 18:08:47,136 | numpy_client.py:260 | cached_clock: 8, curr_clock: 10
INFO flower 2021-04-10 18:08:51,062 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=10)
INFO flower 2021-04-10 18:08:51,062 | chaos.py:14 | Delay 65 sec
DEBUG flower 2021-04-10 18:09:56,128 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:09:56,148 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:09:56,149 | numpy_client.py:172 | fit, FitIns(clock=11)
DEBUG flower 2021-04-10 18:09:56,149 | numpy_client.py:260 | cached_clock: 8, curr_clock: 11
INFO flower 2021-04-10 18:10:00,243 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=11)
INFO flower 2021-04-10 18:10:00,244 | chaos.py:14 | Delay 71 sec
DEBUG flower 2021-04-10 18:11:11,291 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:11:11,312 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:11:11,313 | numpy_client.py:172 | fit, FitIns(clock=12)
DEBUG flower 2021-04-10 18:11:11,313 | numpy_client.py:260 | cached_clock: 8, curr_clock: 12
INFO flower 2021-04-10 18:11:15,237 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=12)
INFO flower 2021-04-10 18:11:15,238 | chaos.py:14 | Delay 78 sec
