DEBUG flower 2021-04-10 17:57:46,137 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 17:57:48,832 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 17:57:48,833 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 17:57:48,833 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:48,834 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 17:57:53,062 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,062 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 17:57:53,063 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:57:53,063 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:53,245 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,245 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 17:57:53,261 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 17:57:53,261 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 17:57:55,230 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 17:57:55,234 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 17:57:55,234 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 17:59:09,308 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:59:09,329 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:59:09,329 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 17:59:09,329 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 17:59:11,231 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 17:59:11,231 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 18:00:29,254 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:00:29,276 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:00:29,276 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 18:00:29,276 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 18:00:31,132 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 18:00:31,133 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 18:01:34,196 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:01:34,219 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:01:34,220 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 18:01:34,220 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 18:01:36,028 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 18:01:36,028 | chaos.py:14 | Delay 44 sec
DEBUG flower 2021-04-10 18:02:20,054 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:02:20,076 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:02:20,076 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 18:02:20,077 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 18:02:22,010 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
INFO flower 2021-04-10 18:02:22,010 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 18:03:09,058 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:03:09,080 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:03:09,080 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 18:03:09,080 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-10 18:03:11,009 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
INFO flower 2021-04-10 18:03:11,010 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 18:03:58,057 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:03:58,080 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:03:58,080 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 18:03:58,080 | numpy_client.py:260 | cached_clock: -1, curr_clock: 6
INFO flower 2021-04-10 18:03:59,930 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
INFO flower 2021-04-10 18:03:59,930 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 18:05:19,008 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:05:19,033 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:05:19,033 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 18:05:19,033 | numpy_client.py:260 | cached_clock: -1, curr_clock: 7
INFO flower 2021-04-10 18:05:20,927 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
INFO flower 2021-04-10 18:05:20,927 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 18:06:39,965 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:06:39,987 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:06:39,988 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 18:06:39,988 | numpy_client.py:260 | cached_clock: -1, curr_clock: 8
INFO flower 2021-04-10 18:06:41,846 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=8)
INFO flower 2021-04-10 18:06:41,846 | chaos.py:14 | Delay 45 sec
DEBUG flower 2021-04-10 18:07:26,892 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:07:26,914 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:07:26,914 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-10 18:07:26,914 | numpy_client.py:260 | cached_clock: -1, curr_clock: 9
INFO flower 2021-04-10 18:07:28,726 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=9)
INFO flower 2021-04-10 18:07:28,726 | chaos.py:14 | Delay 54 sec
DEBUG flower 2021-04-10 18:08:22,731 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:08:22,755 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:08:22,755 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 18:08:22,755 | numpy_client.py:260 | cached_clock: -1, curr_clock: 10
INFO flower 2021-04-10 18:08:22,756 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 18:08:22,756 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:08:22,821 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:08:22,821 | numpy_client.py:228 | read: ReadRes(clock=7)
DEBUG flower 2021-04-10 18:08:22,829 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 18:08:22,829 | numpy_client.py:260 | cached_clock: 7, curr_clock: 10
INFO flower 2021-04-10 18:08:24,529 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=10)
INFO flower 2021-04-10 18:08:24,529 | chaos.py:14 | Delay 65 sec
DEBUG flower 2021-04-10 18:09:29,592 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:09:29,615 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:09:29,616 | numpy_client.py:172 | fit, FitIns(clock=11)
DEBUG flower 2021-04-10 18:09:29,616 | numpy_client.py:260 | cached_clock: 7, curr_clock: 11
INFO flower 2021-04-10 18:09:31,405 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=11)
INFO flower 2021-04-10 18:09:31,405 | chaos.py:14 | Delay 71 sec
DEBUG flower 2021-04-10 18:10:42,444 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:10:42,467 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:10:42,468 | numpy_client.py:172 | fit, FitIns(clock=12)
DEBUG flower 2021-04-10 18:10:42,468 | numpy_client.py:260 | cached_clock: 7, curr_clock: 12
INFO flower 2021-04-10 18:10:44,312 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=12)
INFO flower 2021-04-10 18:10:44,312 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 18:12:02,391 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:12:02,415 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:12:02,415 | numpy_client.py:172 | fit, FitIns(clock=13)
DEBUG flower 2021-04-10 18:12:02,416 | numpy_client.py:260 | cached_clock: 7, curr_clock: 13
INFO flower 2021-04-10 18:12:04,232 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=13)
INFO flower 2021-04-10 18:12:04,232 | chaos.py:14 | Delay 71 sec
DEBUG flower 2021-04-10 18:13:15,296 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:13:15,318 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:13:15,318 | numpy_client.py:172 | fit, FitIns(clock=14)
DEBUG flower 2021-04-10 18:13:15,318 | numpy_client.py:260 | cached_clock: 7, curr_clock: 14
INFO flower 2021-04-10 18:13:17,132 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=14)
INFO flower 2021-04-10 18:13:17,132 | chaos.py:14 | Delay 59 sec
DEBUG flower 2021-04-10 18:14:16,165 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:14:16,188 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:14:16,189 | numpy_client.py:172 | fit, FitIns(clock=15)
DEBUG flower 2021-04-10 18:14:16,189 | numpy_client.py:260 | cached_clock: 7, curr_clock: 15
INFO flower 2021-04-10 18:14:18,034 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=15)
INFO flower 2021-04-10 18:14:18,034 | chaos.py:14 | Delay 45 sec
DEBUG flower 2021-04-10 18:15:03,051 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:15:03,073 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:15:03,074 | numpy_client.py:172 | fit, FitIns(clock=16)
DEBUG flower 2021-04-10 18:15:03,074 | numpy_client.py:260 | cached_clock: 7, curr_clock: 16
INFO flower 2021-04-10 18:15:04,930 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=16)
INFO flower 2021-04-10 18:15:04,930 | chaos.py:14 | Delay 60 sec
DEBUG flower 2021-04-10 18:16:04,956 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:16:04,980 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:16:04,980 | numpy_client.py:172 | fit, FitIns(clock=17)
DEBUG flower 2021-04-10 18:16:04,980 | numpy_client.py:260 | cached_clock: 7, curr_clock: 17
INFO flower 2021-04-10 18:16:06,915 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=17)
INFO flower 2021-04-10 18:16:06,916 | chaos.py:14 | Delay 41 sec
DEBUG flower 2021-04-10 18:16:47,956 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:16:47,978 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:16:47,979 | numpy_client.py:172 | fit, FitIns(clock=18)
DEBUG flower 2021-04-10 18:16:47,979 | numpy_client.py:260 | cached_clock: 7, curr_clock: 18
INFO flower 2021-04-10 18:16:47,979 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 18:16:47,980 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:16:48,016 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:16:48,017 | numpy_client.py:228 | read: ReadRes(clock=14)
