INFO flower 2021-04-10 17:57:36,743 | app.py:87 | Flower server running (insecure, 50 rounds)
INFO flower 2021-04-10 17:57:51,351 | server_ssp.py:81 | fit progress1: (0, 722.8030505180359, 0.1, 0)
DEBUG flower 2021-04-10 17:57:51,352 | server_ssp.py:88 | ServerSSP sampling clients...
DEBUG flower 2021-04-10 17:57:52,932 | server_ssp.py:92 | Initializing clocks for clients...
DEBUG flower 2021-04-10 17:57:52,932 | server_ssp.py:97 | Starting concurrent threads for clients...
INFO flower 2021-04-10 17:57:52,933 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.8.63:39592
INFO flower 2021-04-10 17:57:52,933 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.8.63:39592
INFO flower 2021-04-10 17:57:52,939 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.54.35:50798
INFO flower 2021-04-10 17:57:52,939 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.54.35:50798
INFO flower 2021-04-10 17:57:52,949 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.23.35:48610
INFO flower 2021-04-10 17:57:52,949 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.23.35:48610
INFO flower 2021-04-10 17:57:53,013 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.41.52:32952
INFO flower 2021-04-10 17:57:53,013 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.41.52:32952
INFO flower 2021-04-10 17:57:53,018 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.52.36:41034
INFO flower 2021-04-10 17:57:53,019 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.52.36:41034
INFO flower 2021-04-10 17:57:53,025 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.36.34:57846
INFO flower 2021-04-10 17:57:53,025 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.36.34:57846
INFO flower 2021-04-10 17:57:53,033 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.22.53:52332
