INFO flower 2021-04-08 09:48:14,185 | app.py:87 | Flower server running (insecure, 100 rounds)
INFO flower 2021-04-08 09:48:30,874 | server_ssp.py:102 | fit progress1: (0, 721.5743861198425, 0.1, 0)
INFO flower 2021-04-08 09:48:30,875 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.38.37:39006
INFO flower 2021-04-08 09:48:30,875 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.38.37:39006
INFO flower 2021-04-08 09:48:30,881 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.51.38:55556
INFO flower 2021-04-08 09:48:30,881 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.51.38:55556
INFO flower 2021-04-08 09:48:30,891 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.33.28:52554
INFO flower 2021-04-08 09:48:30,891 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.33.28:52554
INFO flower 2021-04-08 09:48:30,897 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.6.47:41078
INFO flower 2021-04-08 09:48:30,897 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.6.47:41078
INFO flower 2021-04-08 09:48:30,902 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.54.26:52274
INFO flower 2021-04-08 09:48:30,904 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.3.46:59594
INFO flower 2021-04-08 09:48:30,907 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.38.37:39006
INFO flower 2021-04-08 09:48:30,908 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.40.27:44738
INFO flower 2021-04-08 09:48:30,908 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.54.26:52274
INFO flower 2021-04-08 09:48:30,911 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.4.47:45864
INFO flower 2021-04-08 09:48:30,911 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.3.46:59594
INFO flower 2021-04-08 09:48:30,912 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.18.27:39976
INFO flower 2021-04-08 09:48:30,917 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.38.37:39006
INFO flower 2021-04-08 09:48:30,917 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.40.27:44738
INFO flower 2021-04-08 09:48:30,925 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.4.47:45864
INFO flower 2021-04-08 09:48:30,925 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.51.38:55556
INFO flower 2021-04-08 09:48:30,932 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.18.27:39976
INFO flower 2021-04-08 09:48:30,933 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.33.28:52554
INFO flower 2021-04-08 09:48:30,933 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.6.47:41078
INFO flower 2021-04-08 09:48:30,933 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.25.37:49946
INFO flower 2021-04-08 09:48:30,935 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.49.25:44008
INFO flower 2021-04-08 09:48:30,981 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.49.25:44008
INFO flower 2021-04-08 09:48:30,956 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.51.38:55556
INFO flower 2021-04-08 09:48:30,974 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.44.37:38274
INFO flower 2021-04-08 09:48:30,976 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.6.47:41078
INFO flower 2021-04-08 09:48:30,978 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.33.28:52554
INFO flower 2021-04-08 09:48:30,978 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.25.37:49946
INFO flower 2021-04-08 09:48:30,979 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.40.27:44738
INFO flower 2021-04-08 09:48:30,980 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.37.26:56466
INFO flower 2021-04-08 09:48:30,946 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.54.26:52274
INFO flower 2021-04-08 09:48:30,986 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.3.46:59594
INFO flower 2021-04-08 09:48:30,989 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.8.47:36766
INFO flower 2021-04-08 09:48:30,990 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.2.44:58520
INFO flower 2021-04-08 09:48:31,024 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.2.44:58520
INFO flower 2021-04-08 09:48:30,992 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.4.47:45864
INFO flower 2021-04-08 09:48:30,996 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.50.35:45182
INFO flower 2021-04-08 09:48:31,002 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.18.27:39976
INFO flower 2021-04-08 09:48:31,004 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.43.26:53710
INFO flower 2021-04-08 09:48:31,010 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.40.27:44738
INFO flower 2021-04-08 09:48:31,011 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.53.38:59408
INFO flower 2021-04-08 09:48:31,012 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.37.26:56466
INFO flower 2021-04-08 09:48:31,018 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.54.26:52274
INFO flower 2021-04-08 09:48:31,024 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.8.47:36766
INFO flower 2021-04-08 09:48:30,991 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.44.37:38274
INFO flower 2021-04-08 09:48:31,029 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.3.46:59594
INFO flower 2021-04-08 09:48:31,030 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.35.37:40206
INFO flower 2021-04-08 09:48:31,031 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.52.27:56588
INFO flower 2021-04-08 09:48:31,037 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.49.25:44008
INFO flower 2021-04-08 09:48:31,038 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.25.37:49946
INFO flower 2021-04-08 09:48:31,038 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.50.35:45182
INFO flower 2021-04-08 09:48:31,041 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.4.47:45864
INFO flower 2021-04-08 09:48:31,047 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.43.26:53710
INFO flower 2021-04-08 09:48:31,047 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.18.27:39976
INFO flower 2021-04-08 09:48:31,048 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.41.36:53210
INFO flower 2021-04-08 09:48:31,050 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.53.38:59408
INFO flower 2021-04-08 09:48:31,051 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.1.34:50516
INFO flower 2021-04-08 09:48:31,063 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.26.34:53340
INFO flower 2021-04-08 09:48:31,066 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.30.35:48444
INFO flower 2021-04-08 09:48:31,127 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.30.35:48444
INFO flower 2021-04-08 09:48:31,075 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.35.37:40206
INFO flower 2021-04-08 09:48:31,077 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.22.37:43590
INFO flower 2021-04-08 09:48:31,077 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.52.27:56588
INFO flower 2021-04-08 09:48:31,078 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.58.35:48362
INFO flower 2021-04-08 09:48:31,084 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.48.38:38214
INFO flower 2021-04-08 09:48:31,084 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.49.25:44008
INFO flower 2021-04-08 09:48:31,089 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.25.37:49946
INFO flower 2021-04-08 09:48:31,090 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.5.45:50772
INFO flower 2021-04-08 09:48:31,104 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.31.25:37464
INFO flower 2021-04-08 09:48:31,109 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.41.36:53210
INFO flower 2021-04-08 09:48:31,110 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.2.44:58520
INFO flower 2021-04-08 09:48:31,112 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.7.45:55432
INFO flower 2021-04-08 09:48:31,119 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.8.47:36766
INFO flower 2021-04-08 09:48:31,120 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.37.26:56466
INFO flower 2021-04-08 09:48:31,120 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.1.34:50516
INFO flower 2021-04-08 09:48:31,123 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.50.35:45182
INFO flower 2021-04-08 09:48:31,124 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.44.37:38274
INFO flower 2021-04-08 09:48:31,125 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.43.26:53710
INFO flower 2021-04-08 09:48:31,126 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.26.34:53340
INFO flower 2021-04-08 09:48:31,072 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.57.39:40064
INFO flower 2021-04-08 09:48:31,212 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.57.39:40064
INFO flower 2021-04-08 09:48:31,145 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.58.35:48362
INFO flower 2021-04-08 09:48:31,145 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.48.38:38214
INFO flower 2021-04-08 09:48:31,153 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.30.35:48444
INFO flower 2021-04-08 09:48:31,153 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.53.38:59408
INFO flower 2021-04-08 09:48:31,155 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.5.45:50772
INFO flower 2021-04-08 09:48:31,156 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.31.25:37464
INFO flower 2021-04-08 09:48:31,157 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.35.37:40206
INFO flower 2021-04-08 09:48:31,169 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.52.27:56588
INFO flower 2021-04-08 09:48:31,169 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.2.44:58520
INFO flower 2021-04-08 09:48:31,170 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.7.45:55432
INFO flower 2021-04-08 09:48:31,187 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.8.47:36766
INFO flower 2021-04-08 09:48:31,187 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.37.26:56466
INFO flower 2021-04-08 09:48:31,199 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.50.35:45182
INFO flower 2021-04-08 09:48:31,200 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.44.37:38274
INFO flower 2021-04-08 09:48:31,210 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.43.26:53710
INFO flower 2021-04-08 09:48:31,140 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.22.37:43590
INFO flower 2021-04-08 09:48:31,225 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.41.36:53210
INFO flower 2021-04-08 09:48:31,249 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.53.38:59408
INFO flower 2021-04-08 09:48:31,257 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.30.35:48444
INFO flower 2021-04-08 09:48:31,259 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.57.39:40064
INFO flower 2021-04-08 09:48:31,260 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.26.34:53340
INFO flower 2021-04-08 09:48:31,268 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.48.38:38214
INFO flower 2021-04-08 09:48:31,273 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.35.37:40206
INFO flower 2021-04-08 09:48:31,277 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.58.35:48362
INFO flower 2021-04-08 09:48:31,281 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.52.27:56588
INFO flower 2021-04-08 09:48:31,286 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.1.34:50516
INFO flower 2021-04-08 09:48:31,288 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.5.45:50772
INFO flower 2021-04-08 09:48:31,289 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.31.25:37464
INFO flower 2021-04-08 09:48:31,316 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.41.36:53210
INFO flower 2021-04-08 09:48:31,319 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.7.45:55432
INFO flower 2021-04-08 09:48:31,330 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.26.34:53340
INFO flower 2021-04-08 09:48:31,331 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.57.39:40064
INFO flower 2021-04-08 09:48:31,336 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.48.38:38214
INFO flower 2021-04-08 09:48:31,344 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.58.35:48362
INFO flower 2021-04-08 09:48:31,346 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.22.37:43590
INFO flower 2021-04-08 09:48:31,360 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.1.34:50516
INFO flower 2021-04-08 09:48:31,358 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.5.45:50772
INFO flower 2021-04-08 09:48:31,368 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.31.25:37464
INFO flower 2021-04-08 09:48:31,374 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.7.45:55432
INFO flower 2021-04-08 09:48:31,388 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.22.37:43590
INFO flower 2021-04-08 09:48:31,842 | server_ssp.py:158 | server receives FitRes(clock=0) from client ipv4:10.244.50.35:45182
WARNING flower 2021-04-08 09:48:31,849 | server_ssp.py:169 | 10 parameter layers very similar in total 10
INFO flower 2021-04-08 09:48:31,849 | server_ssp.py:134 | server starts round 1 for client ipv4:10.244.50.35:45182
INFO flower 2021-04-08 09:48:31,849 | server_ssp.py:137 | server send FitIns(clock=1) to client ipv4:10.244.50.35:45182
INFO flower 2021-04-08 09:48:32,241 | server_ssp.py:158 | server receives FitRes(clock=0) from client ipv4:10.244.35.37:40206
WARNING flower 2021-04-08 09:48:32,249 | server_ssp.py:169 | 10 parameter layers very similar in total 10
INFO flower 2021-04-08 09:48:32,249 | server_ssp.py:134 | server starts round 1 for client ipv4:10.244.35.37:40206
INFO flower 2021-04-08 09:48:32,249 | server_ssp.py:137 | server send FitIns(clock=1) to client ipv4:10.244.35.37:40206
INFO flower 2021-04-08 09:48:32,276 | server_ssp.py:158 | server receives FitRes(clock=0) from client ipv4:10.244.40.27:44738
WARNING flower 2021-04-08 09:48:32,285 | server_ssp.py:169 | 10 parameter layers very similar in total 10
INFO flower 2021-04-08 09:48:32,285 | server_ssp.py:134 | server starts round 1 for client ipv4:10.244.40.27:44738
INFO flower 2021-04-08 09:48:32,285 | server_ssp.py:137 | server send FitIns(clock=1) to client ipv4:10.244.40.27:44738
INFO flower 2021-04-08 09:48:32,293 | server_ssp.py:158 | server receives FitRes(clock=0) from client ipv4:10.244.31.25:37464
WARNING flower 2021-04-08 09:48:32,301 | server_ssp.py:169 | 10 parameter layers very similar in total 10
INFO flower 2021-04-08 09:48:32,301 | server_ssp.py:134 | server starts round 1 for client ipv4:10.244.31.25:37464
INFO flower 2021-04-08 09:48:32,302 | server_ssp.py:137 | server send FitIns(clock=1) to client ipv4:10.244.31.25:37464
INFO flower 2021-04-08 09:48:32,346 | server_ssp.py:158 | server receives FitRes(clock=1) from client ipv4:10.244.50.35:45182
WARNING flower 2021-04-08 09:48:32,354 | server_ssp.py:169 | 10 parameter layers very similar in total 10
INFO flower 2021-04-08 09:48:32,354 | server_ssp.py:134 | server starts round 2 for client ipv4:10.244.50.35:45182
INFO flower 2021-04-08 09:48:32,354 | server_ssp.py:137 | server send FitIns(clock=2) to client ipv4:10.244.50.35:45182
INFO flower 2021-04-08 09:48:32,367 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.50.35:45182
INFO flower 2021-04-08 09:48:32,367 | server_ssp.py:244 | WAIT in get_fresh_weights: global_clock=-1, min_clock=0
INFO flower 2021-04-08 09:48:32,424 | server_ssp.py:158 | server receives FitRes(clock=0) from client ipv4:10.244.4.47:45864
