INFO flower 2021-04-08 09:24:10,010 | app.py:87 | Flower server running (insecure, 100 rounds)
INFO flower 2021-04-08 09:24:26,812 | server_ssp.py:102 | fit progress1: (0, 721.5041444301605, 0.1003, 0)
INFO flower 2021-04-08 09:24:26,862 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.38.37:38998
INFO flower 2021-04-08 09:24:26,862 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.38.37:38998
INFO flower 2021-04-08 09:24:26,871 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.51.38:55548
INFO flower 2021-04-08 09:24:26,871 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.51.38:55548
INFO flower 2021-04-08 09:24:26,880 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.33.28:52546
INFO flower 2021-04-08 09:24:26,880 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.33.28:52546
INFO flower 2021-04-08 09:24:26,886 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.6.47:41070
INFO flower 2021-04-08 09:24:26,886 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.6.47:41070
INFO flower 2021-04-08 09:24:26,892 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.54.26:52266
INFO flower 2021-04-08 09:24:26,892 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.54.26:52266
INFO flower 2021-04-08 09:24:26,901 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.38.37:38998
INFO flower 2021-04-08 09:24:26,906 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.51.38:55548
INFO flower 2021-04-08 09:24:26,909 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.3.46:59586
INFO flower 2021-04-08 09:24:26,915 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.3.46:59586
INFO flower 2021-04-08 09:24:26,921 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.51.38:55548
INFO flower 2021-04-08 09:24:26,924 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.38.37:38998
INFO flower 2021-04-08 09:24:26,929 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.40.27:44730
INFO flower 2021-04-08 09:24:26,930 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.40.27:44730
INFO flower 2021-04-08 09:24:26,939 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.6.47:41070
INFO flower 2021-04-08 09:24:26,944 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.6.47:41070
INFO flower 2021-04-08 09:24:26,945 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.4.47:45856
INFO flower 2021-04-08 09:24:26,945 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.4.47:45856
INFO flower 2021-04-08 09:24:26,951 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.18.27:39968
INFO flower 2021-04-08 09:24:26,951 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.18.27:39968
INFO flower 2021-04-08 09:24:26,957 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.54.26:52266
INFO flower 2021-04-08 09:24:26,966 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.54.26:52266
INFO flower 2021-04-08 09:24:26,969 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.25.37:49938
INFO flower 2021-04-08 09:24:26,969 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.25.37:49938
INFO flower 2021-04-08 09:24:26,975 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.49.25:44000
INFO flower 2021-04-08 09:24:26,975 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.49.25:44000
INFO flower 2021-04-08 09:24:26,980 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.44.37:38266
INFO flower 2021-04-08 09:24:26,980 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.44.37:38266
INFO flower 2021-04-08 09:24:26,989 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.37.26:56458
INFO flower 2021-04-08 09:24:26,992 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.8.47:36758
INFO flower 2021-04-08 09:24:26,994 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.37.26:56458
INFO flower 2021-04-08 09:24:26,996 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.3.46:59586
INFO flower 2021-04-08 09:24:26,997 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.18.27:39968
INFO flower 2021-04-08 09:24:26,997 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.33.28:52546
INFO flower 2021-04-08 09:24:26,998 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.4.47:45856
INFO flower 2021-04-08 09:24:26,998 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.8.47:36758
INFO flower 2021-04-08 09:24:26,999 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.40.27:44730
INFO flower 2021-04-08 09:24:27,006 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.2.44:58512
INFO flower 2021-04-08 09:24:27,011 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.3.46:59586
INFO flower 2021-04-08 09:24:27,021 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.33.28:52546
INFO flower 2021-04-08 09:24:27,021 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.50.35:45174
INFO flower 2021-04-08 09:24:27,021 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.18.27:39968
INFO flower 2021-04-08 09:24:27,033 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.43.26:53702
INFO flower 2021-04-08 09:24:27,034 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.44.37:38266
INFO flower 2021-04-08 09:24:27,036 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.49.25:44000
INFO flower 2021-04-08 09:24:27,036 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.4.47:45856
INFO flower 2021-04-08 09:24:27,037 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.53.38:59400
INFO flower 2021-04-08 09:24:27,039 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.25.37:49938
INFO flower 2021-04-08 09:24:27,045 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.35.37:40198
INFO flower 2021-04-08 09:24:27,046 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.40.27:44730
INFO flower 2021-04-08 09:24:27,046 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.2.44:58512
INFO flower 2021-04-08 09:24:27,050 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.50.35:45174
INFO flower 2021-04-08 09:24:27,052 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.52.27:56580
INFO flower 2021-04-08 09:24:27,052 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.37.26:56458
INFO flower 2021-04-08 09:24:27,053 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.8.47:36758
INFO flower 2021-04-08 09:24:27,054 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.41.36:53202
INFO flower 2021-04-08 09:24:27,055 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.43.26:53702
INFO flower 2021-04-08 09:24:27,056 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.1.34:50508
INFO flower 2021-04-08 09:24:27,068 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.26.34:53332
INFO flower 2021-04-08 09:24:27,114 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.26.34:53332
INFO flower 2021-04-08 09:24:27,070 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.44.37:38266
INFO flower 2021-04-08 09:24:27,070 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.53.38:59400
INFO flower 2021-04-08 09:24:27,071 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.30.35:48436
INFO flower 2021-04-08 09:24:27,076 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.35.37:40198
INFO flower 2021-04-08 09:24:27,077 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.25.37:49938
INFO flower 2021-04-08 09:24:27,077 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.57.39:40056
INFO flower 2021-04-08 09:24:27,091 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.52.27:56580
INFO flower 2021-04-08 09:24:27,092 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.22.37:43582
INFO flower 2021-04-08 09:24:27,097 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.37.26:56458
INFO flower 2021-04-08 09:24:27,106 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.8.47:36758
INFO flower 2021-04-08 09:24:27,107 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.41.36:53202
INFO flower 2021-04-08 09:24:27,107 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.58.35:48354
INFO flower 2021-04-08 09:24:27,113 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.1.34:50508
INFO flower 2021-04-08 09:24:27,113 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.48.38:38206
INFO flower 2021-04-08 09:24:27,069 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.49.25:44000
INFO flower 2021-04-08 09:24:27,120 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.5.45:50764
INFO flower 2021-04-08 09:24:27,122 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.31.25:37456
INFO flower 2021-04-08 09:24:27,172 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.31.25:37456
INFO flower 2021-04-08 09:24:27,131 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.7.45:55424
INFO flower 2021-04-08 09:24:27,139 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.57.39:40056
INFO flower 2021-04-08 09:24:27,146 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.22.37:43582
INFO flower 2021-04-08 09:24:27,157 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.58.35:48354
INFO flower 2021-04-08 09:24:27,164 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.48.38:38206
INFO flower 2021-04-08 09:24:27,171 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.5.45:50764
INFO flower 2021-04-08 09:24:27,172 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.50.35:45174
INFO flower 2021-04-08 09:24:27,131 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.30.35:48436
INFO flower 2021-04-08 09:24:27,179 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.7.45:55424
INFO flower 2021-04-08 09:24:27,188 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.43.26:53702
INFO flower 2021-04-08 09:24:27,189 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.35.37:40198
INFO flower 2021-04-08 09:24:27,189 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.53.38:59400
INFO flower 2021-04-08 09:24:27,191 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.26.34:53332
INFO flower 2021-04-08 09:24:27,205 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.2.44:58512
INFO flower 2021-04-08 09:24:27,226 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.50.35:45174
INFO flower 2021-04-08 09:24:27,227 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.52.27:56580
INFO flower 2021-04-08 09:24:27,234 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.31.25:37456
INFO flower 2021-04-08 09:24:27,249 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.58.35:48354
INFO flower 2021-04-08 09:24:27,250 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.5.45:50764
INFO flower 2021-04-08 09:24:27,256 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.43.26:53702
INFO flower 2021-04-08 09:24:27,259 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.57.39:40056
INFO flower 2021-04-08 09:24:27,264 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.53.38:59400
INFO flower 2021-04-08 09:24:27,265 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.1.34:50508
INFO flower 2021-04-08 09:24:27,270 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.26.34:53332
INFO flower 2021-04-08 09:24:27,270 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.41.36:53202
INFO flower 2021-04-08 09:24:27,276 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.22.37:43582
INFO flower 2021-04-08 09:24:27,277 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.48.38:38206
INFO flower 2021-04-08 09:24:27,278 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.2.44:58512
INFO flower 2021-04-08 09:24:27,280 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.7.45:55424
INFO flower 2021-04-08 09:24:27,284 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.52.27:56580
INFO flower 2021-04-08 09:24:27,287 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.35.37:40198
INFO flower 2021-04-08 09:24:27,288 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.30.35:48436
INFO flower 2021-04-08 09:24:27,299 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.58.35:48354
INFO flower 2021-04-08 09:24:27,300 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.31.25:37456
INFO flower 2021-04-08 09:24:27,304 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.5.45:50764
INFO flower 2021-04-08 09:24:27,320 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.57.39:40056
INFO flower 2021-04-08 09:24:27,321 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.1.34:50508
INFO flower 2021-04-08 09:24:27,328 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.41.36:53202
INFO flower 2021-04-08 09:24:27,334 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.22.37:43582
INFO flower 2021-04-08 09:24:27,339 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.48.38:38206
INFO flower 2021-04-08 09:24:27,345 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.7.45:55424
INFO flower 2021-04-08 09:24:27,358 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.30.35:48436
INFO flower 2021-04-08 09:24:27,826 | server_ssp.py:158 | server receives FitRes(clock=0) from client ipv4:10.244.50.35:45174
WARNING flower 2021-04-08 09:24:27,836 | server_ssp.py:169 | 10 parameter layers very similar in total 10
INFO flower 2021-04-08 09:24:27,836 | server_ssp.py:134 | server starts round 1 for client ipv4:10.244.50.35:45174
INFO flower 2021-04-08 09:24:27,836 | server_ssp.py:137 | server send FitIns(clock=1) to client ipv4:10.244.50.35:45174
