INFO flower 2021-04-06 12:58:09,058 | app.py:86 | Flower server running (insecure, 50 rounds)
INFO flower 2021-04-06 12:58:28,219 | server_ssp.py:99 | fit progress1: (0, 80.8586916923523, 0.114, 0)
INFO flower 2021-04-06 12:58:28,220 | server_ssp.py:131 | server starts round 0 for client ipv4:10.244.53.31:50544
INFO flower 2021-04-06 12:58:28,220 | server_ssp.py:134 | server send FitIns(clock=0) to client ipv4:10.244.53.31:50544
INFO flower 2021-04-06 12:58:28,226 | server_ssp.py:131 | server starts round 0 for client ipv4:10.244.30.28:45128
INFO flower 2021-04-06 12:58:28,226 | server_ssp.py:134 | server send FitIns(clock=0) to client ipv4:10.244.30.28:45128
INFO flower 2021-04-06 12:58:28,264 | server_ssp.py:131 | server starts round 0 for client ipv4:10.244.38.30:35268
INFO flower 2021-04-06 12:58:28,264 | server_ssp.py:134 | server send FitIns(clock=0) to client ipv4:10.244.38.30:35268
INFO flower 2021-04-06 12:58:28,316 | server_ssp.py:131 | server starts round 0 for client ipv4:10.244.50.28:39330
INFO flower 2021-04-06 12:58:28,316 | server_ssp.py:134 | server send FitIns(clock=0) to client ipv4:10.244.50.28:39330
INFO flower 2021-04-06 12:58:28,332 | server_ssp.py:131 | server starts round 0 for client ipv4:10.244.5.38:49612
INFO flower 2021-04-06 12:58:28,332 | server_ssp.py:134 | server send FitIns(clock=0) to client ipv4:10.244.5.38:49612
INFO flower 2021-04-06 12:58:28,349 | server_ssp.py:131 | server starts round 0 for client ipv4:10.244.55.23:52586
INFO flower 2021-04-06 12:58:28,349 | server_ssp.py:134 | server send FitIns(clock=0) to client ipv4:10.244.55.23:52586
INFO flower 2021-04-06 12:58:28,354 | server_ssp.py:131 | server starts round 0 for client ipv4:10.244.41.29:50604
INFO flower 2021-04-06 12:58:28,354 | server_ssp.py:134 | server send FitIns(clock=0) to client ipv4:10.244.41.29:50604
INFO flower 2021-04-06 12:58:30,102 | server_ssp.py:144 | server receives ReadIns from client ipv4:10.244.30.28:45128
INFO flower 2021-04-06 12:58:30,171 | server_ssp.py:150 | server sends back ReadRes(clock=-1) to client ipv4:10.244.30.28:45128
INFO flower 2021-04-06 12:58:30,537 | server_ssp.py:144 | server receives ReadIns from client ipv4:10.244.5.38:49612
INFO flower 2021-04-06 12:58:30,613 | server_ssp.py:150 | server sends back ReadRes(clock=-1) to client ipv4:10.244.5.38:49612
INFO flower 2021-04-06 12:58:31,376 | server_ssp.py:144 | server receives ReadIns from client ipv4:10.244.53.31:50544
INFO flower 2021-04-06 12:58:31,443 | server_ssp.py:150 | server sends back ReadRes(clock=-1) to client ipv4:10.244.53.31:50544
INFO flower 2021-04-06 12:58:32,198 | server_ssp.py:144 | server receives ReadIns from client ipv4:10.244.50.28:39330
