INFO flower 2021-04-08 13:45:04,983 | app.py:87 | Flower server running (insecure, 100 rounds)
INFO flower 2021-04-08 13:45:21,485 | server_ssp.py:102 | fit progress1: (0, 721.2238218784332, 0.0999, 0)
INFO flower 2021-04-08 13:45:21,487 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.57.41:39260
INFO flower 2021-04-08 13:45:21,487 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.57.41:39260
INFO flower 2021-04-08 13:45:21,495 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.53.40:58172
INFO flower 2021-04-08 13:45:21,495 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.53.40:58172
INFO flower 2021-04-08 13:45:21,502 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.29.28:58986
INFO flower 2021-04-08 13:45:21,502 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.29.28:58986
INFO flower 2021-04-08 13:45:21,508 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.43.27:60500
INFO flower 2021-04-08 13:45:21,510 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.43.27:60500
INFO flower 2021-04-08 13:45:21,517 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.38.39:41140
INFO flower 2021-04-08 13:45:21,517 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.38.39:41140
INFO flower 2021-04-08 13:45:21,525 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.40.28:37292
INFO flower 2021-04-08 13:45:21,526 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.40.28:37292
INFO flower 2021-04-08 13:45:21,537 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.44.39:56682
INFO flower 2021-04-08 13:45:21,539 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.57.41:39260
INFO flower 2021-04-08 13:45:21,539 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.44.39:56682
INFO flower 2021-04-08 13:45:21,540 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.49.26:58602
INFO flower 2021-04-08 13:45:21,545 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.57.41:39260
INFO flower 2021-04-08 13:45:21,547 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.53.40:58172
