INFO flower 2021-04-06 09:44:43,165 | app.py:86 | Flower server running (insecure, 50 rounds)
INFO flower 2021-04-06 09:45:04,305 | server_ssp.py:99 | fit progress1: (0, 83.72199869155884, 0.086, 0)
INFO flower 2021-04-06 09:45:04,305 | server_ssp.py:131 | server starts round 0 for client ipv4:10.244.53.31:50528
INFO flower 2021-04-06 09:45:04,306 | server_ssp.py:134 | server send FitIns(clock=0) to client ipv4:10.244.53.31:50528
INFO flower 2021-04-06 09:45:04,311 | server_ssp.py:131 | server starts round 0 for client ipv4:10.244.30.28:45112
INFO flower 2021-04-06 09:45:04,311 | server_ssp.py:134 | server send FitIns(clock=0) to client ipv4:10.244.30.28:45112
INFO flower 2021-04-06 09:45:04,317 | server_ssp.py:131 | server starts round 0 for client ipv4:10.244.38.30:35252
INFO flower 2021-04-06 09:45:04,317 | server_ssp.py:134 | server send FitIns(clock=0) to client ipv4:10.244.38.30:35252
INFO flower 2021-04-06 09:45:04,328 | server_ssp.py:131 | server starts round 0 for client ipv4:10.244.50.28:39312
INFO flower 2021-04-06 09:45:04,328 | server_ssp.py:134 | server send FitIns(clock=0) to client ipv4:10.244.50.28:39312
INFO flower 2021-04-06 09:45:04,333 | server_ssp.py:131 | server starts round 0 for client ipv4:10.244.5.38:49596
INFO flower 2021-04-06 09:45:04,333 | server_ssp.py:134 | server send FitIns(clock=0) to client ipv4:10.244.5.38:49596
INFO flower 2021-04-06 09:45:04,350 | server_ssp.py:131 | server starts round 0 for client ipv4:10.244.55.23:52570
INFO flower 2021-04-06 09:45:04,350 | server_ssp.py:134 | server send FitIns(clock=0) to client ipv4:10.244.55.23:52570
INFO flower 2021-04-06 09:45:04,366 | server_ssp.py:131 | server starts round 0 for client ipv4:10.244.41.29:50588
INFO flower 2021-04-06 09:45:04,366 | server_ssp.py:134 | server send FitIns(clock=0) to client ipv4:10.244.41.29:50588
INFO flower 2021-04-06 09:45:06,449 | server_ssp.py:144 | server receives ReadIns from client ipv4:10.244.38.30:35252
INFO flower 2021-04-06 09:45:06,527 | server_ssp.py:150 | server sends back ReadRes(clock=-1) to client ipv4:10.244.38.30:35252
INFO flower 2021-04-06 09:45:07,041 | server_ssp.py:144 | server receives ReadIns from client ipv4:10.244.53.31:50528
INFO flower 2021-04-06 09:45:07,098 | server_ssp.py:150 | server sends back ReadRes(clock=-1) to client ipv4:10.244.53.31:50528
INFO flower 2021-04-06 09:45:07,507 | server_ssp.py:144 | server receives ReadIns from client ipv4:10.244.30.28:45112
INFO flower 2021-04-06 09:45:07,571 | server_ssp.py:150 | server sends back ReadRes(clock=-1) to client ipv4:10.244.30.28:45112
INFO flower 2021-04-06 09:45:08,382 | server_ssp.py:144 | server receives ReadIns from client ipv4:10.244.41.29:50588
INFO flower 2021-04-06 09:45:08,426 | server_ssp.py:144 | server receives ReadIns from client ipv4:10.244.55.23:52570
INFO flower 2021-04-06 09:45:08,845 | server_ssp.py:144 | server receives ReadIns from client ipv4:10.244.50.28:39312
