DEBUG flower 2021-04-10 21:05:11,835 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 21:05:14,517 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 21:05:14,518 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 21:05:14,519 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:14,519 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 21:05:18,583 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:18,583 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 21:05:18,584 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 21:05:18,584 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:18,764 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:18,765 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 21:05:18,782 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 21:05:18,782 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 21:05:20,730 | model_wrapper.py:21 | Load existing initial model
DEBUG flower 2021-04-10 21:05:20,731 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:20,734 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 21:05:20,734 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 21:06:34,809 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:06:34,832 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:06:34,832 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 21:06:34,832 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
DEBUG flower 2021-04-10 21:06:36,726 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:06:36,729 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 21:06:36,729 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 21:07:54,808 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:07:54,830 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:07:54,830 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 21:07:54,830 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
DEBUG flower 2021-04-10 21:07:56,745 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:07:56,808 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 21:07:56,808 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 21:08:59,820 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:08:59,842 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:08:59,842 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 21:08:59,842 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
DEBUG flower 2021-04-10 21:09:01,732 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:09:01,737 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 21:09:01,737 | chaos.py:14 | Delay 44 sec
DEBUG flower 2021-04-10 21:09:45,781 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:09:45,805 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:09:45,805 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 21:09:45,805 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
DEBUG flower 2021-04-10 21:09:47,708 | acc_variance.py:19 | AccuracyVariance: sample variance 0.026841023199445986 (last 5 data)
DEBUG flower 2021-04-10 21:09:47,708 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:09:47,714 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
INFO flower 2021-04-10 21:09:47,714 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 21:10:34,723 | app.py:66 | Waiting for message from server...
