DEBUG flower 2021-04-10 21:05:13,768 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 21:05:16,425 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 21:05:16,427 | connection.py:36 | ChannelConnectivity.CONNECTING
INFO flower 2021-04-10 21:05:16,427 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 21:05:16,428 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:16,428 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 21:05:18,838 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:18,839 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 21:05:18,839 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 21:05:18,839 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:18,985 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:18,986 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 21:05:19,003 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 21:05:19,003 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 21:05:23,624 | model_wrapper.py:21 | Load existing initial model
DEBUG flower 2021-04-10 21:05:23,624 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:23,627 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 21:05:23,628 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 21:06:37,634 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:06:37,656 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:06:37,656 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 21:06:37,656 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
DEBUG flower 2021-04-10 21:06:41,934 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:06:41,938 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 21:06:41,938 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 21:08:00,017 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:08:00,040 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:08:00,041 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 21:08:00,041 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
DEBUG flower 2021-04-10 21:08:04,027 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:08:04,031 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 21:08:04,031 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 21:09:07,077 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:09:07,100 | app.py:68 | Received server message. Handling...
