DEBUG flower 2021-04-10 21:05:10,368 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 21:05:13,072 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 21:05:13,074 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 21:05:13,074 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:13,074 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 21:05:18,759 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:18,759 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 21:05:18,759 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 21:05:18,760 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:18,961 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:18,961 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 21:05:18,977 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 21:05:18,977 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 21:05:20,669 | model_wrapper.py:21 | Load existing initial model
DEBUG flower 2021-04-10 21:05:20,669 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:20,673 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 21:05:20,673 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 21:06:34,738 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:06:34,762 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:06:34,762 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 21:06:34,762 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
DEBUG flower 2021-04-10 21:06:36,263 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:06:36,266 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 21:06:36,266 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 21:07:54,284 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:07:54,305 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:07:54,306 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 21:07:54,306 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
DEBUG flower 2021-04-10 21:07:55,791 | numpy_client.py:201 | Not a switch point
