DEBUG flower 2021-04-10 21:05:10,986 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 21:05:13,748 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 21:05:13,749 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-10 21:05:13,750 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 21:05:13,750 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:18,537 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:18,538 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 21:05:18,538 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 21:05:18,538 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:18,631 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:18,631 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 21:05:18,645 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 21:05:18,645 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 21:05:22,157 | model_wrapper.py:21 | Load existing initial model
DEBUG flower 2021-04-10 21:05:22,157 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:22,160 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 21:05:22,161 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 21:06:36,193 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:06:36,225 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:06:36,226 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 21:06:36,226 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
DEBUG flower 2021-04-10 21:06:39,833 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:06:39,836 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 21:06:39,836 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 21:07:57,884 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:07:57,911 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:07:57,911 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 21:07:57,911 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
DEBUG flower 2021-04-10 21:08:01,544 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:08:01,547 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 21:08:01,547 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 21:09:04,611 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:09:04,635 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:09:04,636 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 21:09:04,636 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
DEBUG flower 2021-04-10 21:09:07,957 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:09:07,961 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 21:09:07,961 | chaos.py:14 | Delay 44 sec
DEBUG flower 2021-04-10 21:09:52,006 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:09:52,028 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:09:52,028 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 21:09:52,028 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
DEBUG flower 2021-04-10 21:09:55,340 | acc_variance.py:19 | AccuracyVariance: sample variance 0.002800079522549761 (last 5 data)
