DEBUG flower 2021-04-10 21:05:14,980 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 21:05:17,686 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 21:05:17,689 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 21:05:17,689 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:17,689 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 21:05:18,583 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:18,584 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 21:05:18,584 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 21:05:18,584 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:18,696 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:18,697 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 21:05:18,712 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 21:05:18,712 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 21:05:22,571 | model_wrapper.py:21 | Load existing initial model
DEBUG flower 2021-04-10 21:05:22,572 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:22,575 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 21:05:22,575 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 21:06:36,626 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:06:36,648 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:06:36,648 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 21:06:36,649 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
DEBUG flower 2021-04-10 21:06:40,675 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:06:40,679 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 21:06:40,679 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 21:07:58,752 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:07:58,771 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:07:58,772 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 21:07:58,772 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
DEBUG flower 2021-04-10 21:08:02,776 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:08:02,780 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 21:08:02,780 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 21:09:05,844 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:09:05,867 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:09:05,868 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 21:09:05,868 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
DEBUG flower 2021-04-10 21:09:09,782 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:09:09,786 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 21:09:09,786 | chaos.py:14 | Delay 44 sec
DEBUG flower 2021-04-10 21:09:53,791 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:09:53,815 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:09:53,816 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 21:09:53,816 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
DEBUG flower 2021-04-10 21:09:57,858 | acc_variance.py:19 | AccuracyVariance: sample variance 0.004953335593359633 (last 5 data)
DEBUG flower 2021-04-10 21:09:57,859 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:09:57,862 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
INFO flower 2021-04-10 21:09:57,862 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 21:10:44,888 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:10:44,913 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:10:44,913 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 21:10:44,913 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
DEBUG flower 2021-04-10 21:10:48,774 | acc_variance.py:19 | AccuracyVariance: sample variance 0.0008924792488494409 (last 5 data)
DEBUG flower 2021-04-10 21:10:48,774 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:10:48,778 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
INFO flower 2021-04-10 21:10:48,778 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 21:11:35,826 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:11:35,849 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:11:35,850 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 21:11:35,850 | numpy_client.py:260 | cached_clock: -1, curr_clock: 6
