DEBUG flower 2021-04-10 21:05:10,682 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 21:05:13,377 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 21:05:13,378 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 21:05:13,378 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:13,379 | connection.py:36 | ChannelConnectivity.CONNECTING
DEBUG flower 2021-04-10 21:05:13,400 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 21:05:18,728 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:18,729 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 21:05:18,729 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 21:05:18,729 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:18,916 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:18,917 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 21:05:18,935 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 21:05:18,935 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 21:05:22,364 | model_wrapper.py:21 | Load existing initial model
DEBUG flower 2021-04-10 21:05:22,364 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:22,367 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 21:05:22,367 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 21:06:36,437 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:06:36,468 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:06:36,469 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 21:06:36,469 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
DEBUG flower 2021-04-10 21:06:39,780 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:06:39,847 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 21:06:39,847 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 21:07:57,926 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:07:57,947 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:07:57,947 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 21:07:57,947 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
DEBUG flower 2021-04-10 21:08:01,262 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:08:01,266 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 21:08:01,266 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 21:09:04,294 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:09:04,327 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:09:04,327 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 21:09:04,327 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
DEBUG flower 2021-04-10 21:09:07,788 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:09:07,848 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 21:09:07,848 | chaos.py:14 | Delay 44 sec
DEBUG flower 2021-04-10 21:09:51,893 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:09:51,916 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:09:51,916 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 21:09:51,917 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
DEBUG flower 2021-04-10 21:09:55,459 | acc_variance.py:19 | AccuracyVariance: sample variance 0.0029485872098789934 (last 5 data)
DEBUG flower 2021-04-10 21:09:55,460 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:09:55,463 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
INFO flower 2021-04-10 21:09:55,463 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 21:10:42,500 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:10:42,524 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:10:42,524 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 21:10:42,525 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
DEBUG flower 2021-04-10 21:10:45,884 | acc_variance.py:19 | AccuracyVariance: sample variance 0.0024267413459631033 (last 5 data)
DEBUG flower 2021-04-10 21:10:45,884 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:10:45,887 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
INFO flower 2021-04-10 21:10:45,888 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 21:11:32,935 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:11:32,958 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:11:32,959 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 21:11:32,959 | numpy_client.py:260 | cached_clock: -1, curr_clock: 6
DEBUG flower 2021-04-10 21:11:36,447 | acc_variance.py:19 | AccuracyVariance: sample variance 0.0013808179180718107 (last 5 data)
DEBUG flower 2021-04-10 21:11:36,448 | numpy_client.py:201 | Not a switch point
