INFO flower 2021-04-06 14:35:06,835 | app.py:86 | Flower server running (insecure, 50 rounds)
INFO flower 2021-04-06 14:35:28,610 | server_ssp.py:99 | fit progress1: (0, 80.55159425735474, 0.104, 0)
INFO flower 2021-04-06 14:35:28,611 | server_ssp.py:131 | server starts round 0 for client ipv4:10.244.53.31:50552
INFO flower 2021-04-06 14:35:28,611 | server_ssp.py:134 | server send FitIns(clock=0) to client ipv4:10.244.53.31:50552
INFO flower 2021-04-06 14:35:28,617 | server_ssp.py:131 | server starts round 0 for client ipv4:10.244.30.28:45136
INFO flower 2021-04-06 14:35:28,617 | server_ssp.py:134 | server send FitIns(clock=0) to client ipv4:10.244.30.28:45136
INFO flower 2021-04-06 14:35:28,637 | server_ssp.py:131 | server starts round 0 for client ipv4:10.244.38.30:35276
INFO flower 2021-04-06 14:35:28,637 | server_ssp.py:134 | server send FitIns(clock=0) to client ipv4:10.244.38.30:35276
INFO flower 2021-04-06 14:35:28,699 | server_ssp.py:131 | server starts round 0 for client ipv4:10.244.50.28:39338
INFO flower 2021-04-06 14:35:28,699 | server_ssp.py:134 | server send FitIns(clock=0) to client ipv4:10.244.50.28:39338
INFO flower 2021-04-06 14:35:28,715 | server_ssp.py:131 | server starts round 0 for client ipv4:10.244.5.38:49620
INFO flower 2021-04-06 14:35:28,715 | server_ssp.py:134 | server send FitIns(clock=0) to client ipv4:10.244.5.38:49620
INFO flower 2021-04-06 14:35:28,807 | server_ssp.py:131 | server starts round 0 for client ipv4:10.244.55.23:52594
INFO flower 2021-04-06 14:35:28,807 | server_ssp.py:134 | server send FitIns(clock=0) to client ipv4:10.244.55.23:52594
INFO flower 2021-04-06 14:35:28,906 | server_ssp.py:131 | server starts round 0 for client ipv4:10.244.41.29:50612
INFO flower 2021-04-06 14:35:28,906 | server_ssp.py:134 | server send FitIns(clock=0) to client ipv4:10.244.41.29:50612
INFO flower 2021-04-06 14:35:30,262 | server_ssp.py:144 | server receives ReadIns from client ipv4:10.244.38.30:35276
INFO flower 2021-04-06 14:35:30,329 | server_ssp.py:150 | server sends back ReadRes(clock=-1) to client ipv4:10.244.38.30:35276
INFO flower 2021-04-06 14:35:31,080 | server_ssp.py:144 | server receives ReadIns from client ipv4:10.244.50.28:39338
INFO flower 2021-04-06 14:35:31,139 | server_ssp.py:150 | server sends back ReadRes(clock=-1) to client ipv4:10.244.50.28:39338
INFO flower 2021-04-06 14:35:31,558 | server_ssp.py:144 | server receives ReadIns from client ipv4:10.244.41.29:50612
INFO flower 2021-04-06 14:35:31,616 | server_ssp.py:150 | server sends back ReadRes(clock=-1) to client ipv4:10.244.41.29:50612
INFO flower 2021-04-06 14:35:32,136 | server_ssp.py:144 | server receives ReadIns from client ipv4:10.244.53.31:50552
INFO flower 2021-04-06 14:35:32,195 | server_ssp.py:150 | server sends back ReadRes(clock=-1) to client ipv4:10.244.53.31:50552
INFO flower 2021-04-06 14:35:32,834 | server_ssp.py:144 | server receives ReadIns from client ipv4:10.244.30.28:45136
INFO flower 2021-04-06 14:35:32,906 | server_ssp.py:150 | server sends back ReadRes(clock=-1) to client ipv4:10.244.30.28:45136
INFO flower 2021-04-06 14:35:33,513 | server_ssp.py:144 | server receives ReadIns from client ipv4:10.244.55.23:52594
INFO flower 2021-04-06 14:35:33,578 | server_ssp.py:150 | server sends back ReadRes(clock=-1) to client ipv4:10.244.55.23:52594
INFO flower 2021-04-06 14:35:33,870 | server_ssp.py:144 | server receives ReadIns from client ipv4:10.244.5.38:49620
INFO flower 2021-04-06 14:35:33,928 | server_ssp.py:150 | server sends back ReadRes(clock=-1) to client ipv4:10.244.5.38:49620
INFO flower 2021-04-06 14:35:50,806 | server_ssp.py:155 | server receives FitRes(clock=0) from client ipv4:10.244.55.23:52594
WARNING flower 2021-04-06 14:35:50,915 | server_ssp.py:166 | 34 parameter layers very similar in total 58
INFO flower 2021-04-06 14:35:50,915 | server_ssp.py:131 | server starts round 1 for client ipv4:10.244.55.23:52594
INFO flower 2021-04-06 14:35:50,915 | server_ssp.py:134 | server send FitIns(clock=1) to client ipv4:10.244.55.23:52594
INFO flower 2021-04-06 14:35:54,405 | server_ssp.py:155 | server receives FitRes(clock=0) from client ipv4:10.244.41.29:50612
WARNING flower 2021-04-06 14:35:54,510 | server_ssp.py:166 | 38 parameter layers very similar in total 58
INFO flower 2021-04-06 14:35:54,511 | server_ssp.py:131 | server starts round 1 for client ipv4:10.244.41.29:50612
INFO flower 2021-04-06 14:35:54,511 | server_ssp.py:134 | server send FitIns(clock=1) to client ipv4:10.244.41.29:50612
INFO flower 2021-04-06 14:36:05,817 | server_ssp.py:155 | server receives FitRes(clock=1) from client ipv4:10.244.55.23:52594
WARNING flower 2021-04-06 14:36:05,923 | server_ssp.py:166 | 43 parameter layers very similar in total 58
INFO flower 2021-04-06 14:36:05,923 | server_ssp.py:131 | server starts round 2 for client ipv4:10.244.55.23:52594
INFO flower 2021-04-06 14:36:05,923 | server_ssp.py:134 | server send FitIns(clock=2) to client ipv4:10.244.55.23:52594
INFO flower 2021-04-06 14:36:16,306 | server_ssp.py:155 | server receives FitRes(clock=1) from client ipv4:10.244.41.29:50612
WARNING flower 2021-04-06 14:36:16,403 | server_ssp.py:166 | 35 parameter layers very similar in total 58
INFO flower 2021-04-06 14:36:16,403 | server_ssp.py:131 | server starts round 2 for client ipv4:10.244.41.29:50612
INFO flower 2021-04-06 14:36:16,403 | server_ssp.py:134 | server send FitIns(clock=2) to client ipv4:10.244.41.29:50612
INFO flower 2021-04-06 14:36:20,585 | server_ssp.py:155 | server receives FitRes(clock=2) from client ipv4:10.244.55.23:52594
WARNING flower 2021-04-06 14:36:20,682 | server_ssp.py:166 | 44 parameter layers very similar in total 58
INFO flower 2021-04-06 14:36:20,682 | server_ssp.py:131 | server starts round 3 for client ipv4:10.244.55.23:52594
INFO flower 2021-04-06 14:36:20,682 | server_ssp.py:134 | server send FitIns(clock=3) to client ipv4:10.244.55.23:52594
INFO flower 2021-04-06 14:36:32,480 | server_ssp.py:155 | server receives FitRes(clock=0) from client ipv4:10.244.5.38:49620
WARNING flower 2021-04-06 14:36:32,591 | server_ssp.py:166 | 35 parameter layers very similar in total 58
INFO flower 2021-04-06 14:36:32,591 | server_ssp.py:131 | server starts round 1 for client ipv4:10.244.5.38:49620
INFO flower 2021-04-06 14:36:32,591 | server_ssp.py:134 | server send FitIns(clock=1) to client ipv4:10.244.5.38:49620
INFO flower 2021-04-06 14:36:34,827 | server_ssp.py:155 | server receives FitRes(clock=3) from client ipv4:10.244.55.23:52594
WARNING flower 2021-04-06 14:36:34,927 | server_ssp.py:166 | 39 parameter layers very similar in total 58
INFO flower 2021-04-06 14:36:34,928 | server_ssp.py:131 | server starts round 4 for client ipv4:10.244.55.23:52594
INFO flower 2021-04-06 14:36:34,928 | server_ssp.py:134 | server send FitIns(clock=4) to client ipv4:10.244.55.23:52594
INFO flower 2021-04-06 14:36:35,307 | server_ssp.py:155 | server receives FitRes(clock=0) from client ipv4:10.244.50.28:39338
WARNING flower 2021-04-06 14:36:35,424 | server_ssp.py:166 | 39 parameter layers very similar in total 58
