round,loss,accuracy,time
0,1000,0.0234,0
0,1000,0.04,50
0,1000,0.08,100
0,1000,0.09,150
0,1000,0.07,200
0,1000,0.12,250
0,1000,0.13425,300
0,1000,0.13,350
0,1000,0.1486,400
0,1000,0.1445,450
0,1000,0.147,500
0,1000,0.1356,550
0,1000,0.154,600
0,1000,0.165,650
0,1000,0.17756,700
0,1000,0.1646,750
0,1000,0.16757,800
0,1000,0.18,800
0,1000,0.185,850
0,1000,0.179,900
0,1000,0.176,950
0,1000,0.175,1000
0,1000,0.1867854,1050
0,1000,0.1565,1100
0,1000,0.17,1150
0,1000,0.17853,1200
0,1000,0.1435,1250
0,1000,0.13435,1300
0,1000,0.1556435,1350
0,1000,0.174343,1400
0,1000,0.164535,1450
0,1000,0.16535,1500
0,1000,0.176542,1550
0,1000,0.143353,1600
0,1000,0.174,1670
0,1000,0.167574,1700
0,1000,0.1434350,1760
0,1000,0.145543234,1800
0,1000,0.1564389,1850
0,1000,0.14563,1900
0,1000,0.17635,1950
0,1000,0.1453,2000
0,1000,0.165346,2150
0,1000,0.164536,2200
0,1000,0.1542356,2250
0,1000,0.1542356,2300
0,1000,0.15436,2300
0,1000,0.17753,2350
0,1000,0.12532321,2400
0,1000,0.1446567,2450
0,1000,0.182123435,2500
0,1000,0.1678960,2550
0,1000,0.153678,2600
0,1000,0.1653501,2650
0,1000,0.172389,2700
0,1000,0.18425778,2750
0,1000,0.1523458,2800
0,1000,0.165236745,2850
0,1000,0.1611,2900
0,1000,0.1677,2950
