round,loss,accuracy,time
0,1000,0.0804345,0
0,1000,0.03,50
0,1000,0.05,100
0,1000,0.09,150
0,1000,0.04,200
0,1000,0.11,250
0,1000,0.07425,300
0,1000,0.11,350
0,1000,0.13486,400
0,1000,0.1245,450
0,1000,0.157,500
0,1000,0.1056,550
0,1000,0.104,600
0,1000,0.115,650
0,1000,0.134756,700
0,1000,0.1646,750
0,1000,0.16757,800
0,1000,0.18,800
0,1000,0.1765,850
0,1000,0.169,900
0,1000,0.166,950
0,1000,0.175,1000
0,1000,0.2067854,1050
0,1000,0.2265,1100
0,1000,0.21234324,1150
0,1000,0.22,1200
0,1000,0.225,1250
0,1000,0.221,1300
0,1000,0.216,1350
0,1000,0.22,1400
0,1000,0.221,1450
0,1000,0.226,1500
0,1000,0.20345,1550
0,1000,0.2267,1600
0,1000,0.224,1670
0,1000,0.214,1700
0,1000,0.2134350,1760
0,1000,0.20543234,1800
0,1000,0.16289,1850
0,1000,0.2246,1900
0,1000,0.24546,1950
0,1000,0.21546,2000
0,1000,0.2045,2150
0,1000,0.2152346,2200
0,1000,0.22554,2250
0,1000,0.2067854,2300
0,1000,0.2265,2300
0,1000,0.215656,2350
0,1000,0.21675,2400
0,1000,0.2046567,2450
0,1000,0.212123435,2500
0,1000,0.2278960,2550
0,1000,0.213678,2600
0,1000,0.2453501,2650
0,1000,0.212389,2700
0,1000,0.20425778,2750
0,1000,0.2123458,2800
0,1000,0.215236745,2850
0,1000,0.24511,2900
0,1000,0.2177,2950
