DEBUG flower 2021-04-10 14:49:30,551 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 14:49:36,397 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 14:49:36,399 | connection.py:36 | ChannelConnectivity.CONNECTING
INFO flower 2021-04-10 14:49:36,399 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 14:49:36,399 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:36,407 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 14:49:41,968 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:41,969 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 14:49:41,969 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:49:41,969 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:42,061 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:42,061 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 14:49:42,079 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 14:49:42,079 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
INFO flower 2021-04-10 14:49:46,347 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 14:49:46,347 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 14:51:00,422 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:51:00,447 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:51:00,447 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 14:51:00,448 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 14:51:00,448 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:51:00,448 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:51:01,493 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:51:01,494 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 14:51:01,501 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 14:51:01,502 | numpy_client.py:260 | cached_clock: 0, curr_clock: 1
INFO flower 2021-04-10 14:51:04,761 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 14:51:04,761 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 14:52:22,838 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:52:22,860 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:52:22,861 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 14:52:22,861 | numpy_client.py:260 | cached_clock: 0, curr_clock: 2
INFO flower 2021-04-10 14:52:22,861 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:52:22,861 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:52:33,634 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:52:33,635 | numpy_client.py:228 | read: ReadRes(clock=1)
DEBUG flower 2021-04-10 14:52:33,642 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 14:52:33,643 | numpy_client.py:260 | cached_clock: 1, curr_clock: 2
INFO flower 2021-04-10 14:52:36,937 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 14:52:36,937 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 14:53:40,001 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:53:40,023 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:53:40,024 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 14:53:40,024 | numpy_client.py:260 | cached_clock: 1, curr_clock: 3
