DEBUG flower 2021-04-10 14:49:32,291 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 14:49:39,360 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 14:49:39,362 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 14:49:39,362 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:39,363 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 14:49:42,129 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:42,130 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 14:49:42,130 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:49:42,130 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:42,197 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:42,198 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 14:49:42,217 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 14:49:42,217 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
INFO flower 2021-04-10 14:49:46,807 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 14:49:46,807 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 14:51:00,810 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:51:00,833 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:51:00,834 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 14:51:00,834 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 14:51:00,834 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:51:00,834 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:51:01,557 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:51:01,557 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 14:51:01,565 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 14:51:01,565 | numpy_client.py:260 | cached_clock: 0, curr_clock: 1
INFO flower 2021-04-10 14:51:05,489 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 14:51:05,489 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 14:52:23,541 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:52:23,565 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:52:23,565 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 14:52:23,565 | numpy_client.py:260 | cached_clock: 0, curr_clock: 2
INFO flower 2021-04-10 14:52:23,566 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:52:23,566 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:52:33,446 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:52:33,447 | numpy_client.py:228 | read: ReadRes(clock=1)
DEBUG flower 2021-04-10 14:52:33,454 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 14:52:33,454 | numpy_client.py:260 | cached_clock: 1, curr_clock: 2
INFO flower 2021-04-10 14:52:37,462 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 14:52:37,462 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 14:53:40,499 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:53:40,521 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:53:40,521 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 14:53:40,521 | numpy_client.py:260 | cached_clock: 1, curr_clock: 3
INFO flower 2021-04-10 14:53:40,521 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:53:40,522 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:53:47,977 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:53:47,978 | numpy_client.py:228 | read: ReadRes(clock=2)
DEBUG flower 2021-04-10 14:53:47,985 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 14:53:47,986 | numpy_client.py:260 | cached_clock: 2, curr_clock: 3
INFO flower 2021-04-10 14:53:51,968 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 14:53:51,969 | chaos.py:14 | Delay 44 sec
DEBUG flower 2021-04-10 14:54:35,979 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:54:36,000 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:54:36,001 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 14:54:36,001 | numpy_client.py:260 | cached_clock: 2, curr_clock: 4
INFO flower 2021-04-10 14:54:36,001 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:54:36,001 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:54:43,257 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:54:43,257 | numpy_client.py:228 | read: ReadRes(clock=3)
DEBUG flower 2021-04-10 14:54:43,265 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 14:54:43,265 | numpy_client.py:260 | cached_clock: 3, curr_clock: 4
INFO flower 2021-04-10 14:54:47,463 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
INFO flower 2021-04-10 14:54:47,463 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 14:55:34,511 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:55:34,538 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:55:34,538 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 14:55:34,539 | numpy_client.py:260 | cached_clock: 3, curr_clock: 5
INFO flower 2021-04-10 14:55:34,539 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:55:34,539 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:55:41,371 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:55:41,371 | numpy_client.py:228 | read: ReadRes(clock=4)
DEBUG flower 2021-04-10 14:55:41,379 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 14:55:41,379 | numpy_client.py:260 | cached_clock: 4, curr_clock: 5
INFO flower 2021-04-10 14:55:45,362 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
INFO flower 2021-04-10 14:55:45,363 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 14:56:32,411 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:56:32,433 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:56:32,434 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 14:56:32,434 | numpy_client.py:260 | cached_clock: 4, curr_clock: 6
INFO flower 2021-04-10 14:56:32,434 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:56:32,435 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:56:39,276 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:56:39,277 | numpy_client.py:228 | read: ReadRes(clock=5)
DEBUG flower 2021-04-10 14:56:39,284 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 14:56:39,285 | numpy_client.py:260 | cached_clock: 5, curr_clock: 6
INFO flower 2021-04-10 14:56:43,262 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
INFO flower 2021-04-10 14:56:43,263 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 14:58:02,268 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:58:02,289 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:58:02,289 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 14:58:02,289 | numpy_client.py:260 | cached_clock: 5, curr_clock: 7
INFO flower 2021-04-10 14:58:02,289 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:58:02,290 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:58:09,576 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:58:09,576 | numpy_client.py:228 | read: ReadRes(clock=6)
DEBUG flower 2021-04-10 14:58:09,583 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 14:58:09,583 | numpy_client.py:260 | cached_clock: 6, curr_clock: 7
INFO flower 2021-04-10 14:58:13,594 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
INFO flower 2021-04-10 14:58:13,595 | chaos.py:14 | Delay 79 sec
