DEBUG flower 2021-04-10 14:49:30,042 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 14:49:38,031 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 14:49:38,033 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-10 14:49:38,033 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 14:49:38,034 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:41,729 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:41,729 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 14:49:41,729 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:49:41,730 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:41,869 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:41,870 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 14:49:41,885 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 14:49:41,886 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
INFO flower 2021-04-10 14:49:44,908 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 14:49:44,908 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 14:50:58,983 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:50:59,005 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:50:59,005 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 14:50:59,005 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 14:50:59,005 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:50:59,006 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:51:01,645 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:51:01,646 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 14:51:01,653 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 14:51:01,653 | numpy_client.py:260 | cached_clock: 0, curr_clock: 1
INFO flower 2021-04-10 14:51:04,672 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 14:51:04,672 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 14:52:22,751 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:52:22,773 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:52:22,774 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 14:52:22,774 | numpy_client.py:260 | cached_clock: 0, curr_clock: 2
INFO flower 2021-04-10 14:52:22,774 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:52:22,774 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:52:33,746 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:52:33,746 | numpy_client.py:228 | read: ReadRes(clock=1)
DEBUG flower 2021-04-10 14:52:33,754 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 14:52:33,754 | numpy_client.py:260 | cached_clock: 1, curr_clock: 2
INFO flower 2021-04-10 14:52:36,551 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 14:52:36,552 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 14:53:39,616 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:53:39,637 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:53:39,638 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 14:53:39,638 | numpy_client.py:260 | cached_clock: 1, curr_clock: 3
INFO flower 2021-04-10 14:53:39,638 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:53:39,639 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:53:47,896 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:53:47,897 | numpy_client.py:228 | read: ReadRes(clock=2)
DEBUG flower 2021-04-10 14:53:47,904 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 14:53:47,904 | numpy_client.py:260 | cached_clock: 2, curr_clock: 3
INFO flower 2021-04-10 14:53:50,669 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 14:53:50,669 | chaos.py:14 | Delay 44 sec
DEBUG flower 2021-04-10 14:54:34,676 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:54:34,698 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:54:34,699 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 14:54:34,699 | numpy_client.py:260 | cached_clock: 2, curr_clock: 4
INFO flower 2021-04-10 14:54:34,699 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:54:34,700 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:54:43,262 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:54:43,263 | numpy_client.py:228 | read: ReadRes(clock=3)
DEBUG flower 2021-04-10 14:54:43,271 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 14:54:43,271 | numpy_client.py:260 | cached_clock: 3, curr_clock: 4
INFO flower 2021-04-10 14:54:46,061 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
INFO flower 2021-04-10 14:54:46,061 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 14:55:33,109 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:55:33,132 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:55:33,132 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 14:55:33,132 | numpy_client.py:260 | cached_clock: 3, curr_clock: 5
INFO flower 2021-04-10 14:55:33,133 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:55:33,133 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:55:41,360 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:55:41,361 | numpy_client.py:228 | read: ReadRes(clock=4)
DEBUG flower 2021-04-10 14:55:41,368 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 14:55:41,369 | numpy_client.py:260 | cached_clock: 4, curr_clock: 5
INFO flower 2021-04-10 14:55:44,166 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
INFO flower 2021-04-10 14:55:44,166 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 14:56:31,200 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:56:31,223 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:56:31,223 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 14:56:31,223 | numpy_client.py:260 | cached_clock: 4, curr_clock: 6
INFO flower 2021-04-10 14:56:31,223 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:56:31,224 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:56:39,262 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:56:39,263 | numpy_client.py:228 | read: ReadRes(clock=5)
DEBUG flower 2021-04-10 14:56:39,271 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 14:56:39,271 | numpy_client.py:260 | cached_clock: 5, curr_clock: 6
INFO flower 2021-04-10 14:56:42,252 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
INFO flower 2021-04-10 14:56:42,252 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 14:58:01,332 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:58:01,354 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:58:01,355 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 14:58:01,355 | numpy_client.py:260 | cached_clock: 5, curr_clock: 7
INFO flower 2021-04-10 14:58:01,355 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:58:01,356 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:58:09,573 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:58:09,573 | numpy_client.py:228 | read: ReadRes(clock=6)
DEBUG flower 2021-04-10 14:58:09,587 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 14:58:09,587 | numpy_client.py:260 | cached_clock: 6, curr_clock: 7
INFO flower 2021-04-10 14:58:12,452 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
INFO flower 2021-04-10 14:58:12,452 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 14:59:31,503 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:59:31,524 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:59:31,525 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 14:59:31,525 | numpy_client.py:260 | cached_clock: 6, curr_clock: 8
INFO flower 2021-04-10 14:59:31,525 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:59:31,525 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:59:39,459 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:59:39,460 | numpy_client.py:228 | read: ReadRes(clock=7)
DEBUG flower 2021-04-10 14:59:39,467 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 14:59:39,468 | numpy_client.py:260 | cached_clock: 7, curr_clock: 8
INFO flower 2021-04-10 14:59:42,472 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=8)
INFO flower 2021-04-10 14:59:42,472 | chaos.py:14 | Delay 45 sec
DEBUG flower 2021-04-10 15:00:27,517 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:00:27,540 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:00:27,540 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-10 15:00:27,540 | numpy_client.py:260 | cached_clock: 7, curr_clock: 9
INFO flower 2021-04-10 15:00:27,540 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:00:27,541 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:00:35,407 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:00:35,408 | numpy_client.py:228 | read: ReadRes(clock=8)
DEBUG flower 2021-04-10 15:00:35,447 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-10 15:00:35,447 | numpy_client.py:260 | cached_clock: 8, curr_clock: 9
INFO flower 2021-04-10 15:00:38,561 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=9)
INFO flower 2021-04-10 15:00:38,562 | chaos.py:14 | Delay 54 sec
DEBUG flower 2021-04-10 15:01:32,617 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:01:32,639 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:01:32,639 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 15:01:32,640 | numpy_client.py:260 | cached_clock: 8, curr_clock: 10
INFO flower 2021-04-10 15:01:32,640 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:01:32,640 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:01:40,376 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:01:40,377 | numpy_client.py:228 | read: ReadRes(clock=9)
DEBUG flower 2021-04-10 15:01:40,384 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 15:01:40,384 | numpy_client.py:260 | cached_clock: 9, curr_clock: 10
INFO flower 2021-04-10 15:01:43,185 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=10)
INFO flower 2021-04-10 15:01:43,185 | chaos.py:14 | Delay 65 sec
DEBUG flower 2021-04-10 15:02:48,208 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:02:48,229 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:02:48,229 | numpy_client.py:172 | fit, FitIns(clock=11)
DEBUG flower 2021-04-10 15:02:48,230 | numpy_client.py:260 | cached_clock: 9, curr_clock: 11
INFO flower 2021-04-10 15:02:48,230 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:02:48,230 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:02:56,466 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:02:56,467 | numpy_client.py:228 | read: ReadRes(clock=10)
DEBUG flower 2021-04-10 15:02:56,474 | numpy_client.py:172 | fit, FitIns(clock=11)
