DEBUG flower 2021-04-10 14:49:30,780 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 14:49:38,859 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 14:49:38,860 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-10 14:49:38,861 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 14:49:38,861 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:41,885 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:41,885 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 14:49:41,886 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:49:41,886 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:41,960 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:41,961 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 14:49:41,978 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 14:49:41,978 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
INFO flower 2021-04-10 14:49:46,557 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 14:49:46,557 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 14:51:00,632 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:51:00,655 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:51:00,656 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 14:51:00,656 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 14:51:00,656 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:51:00,656 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:51:01,630 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:51:01,630 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 14:51:01,638 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 14:51:01,638 | numpy_client.py:260 | cached_clock: 0, curr_clock: 1
INFO flower 2021-04-10 14:51:05,839 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 14:51:05,839 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 14:52:23,919 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:52:23,941 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:52:23,941 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 14:52:23,941 | numpy_client.py:260 | cached_clock: 0, curr_clock: 2
INFO flower 2021-04-10 14:52:23,942 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:52:23,942 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:52:33,640 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:52:33,641 | numpy_client.py:228 | read: ReadRes(clock=1)
DEBUG flower 2021-04-10 14:52:33,648 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 14:52:33,648 | numpy_client.py:260 | cached_clock: 1, curr_clock: 2
INFO flower 2021-04-10 14:52:38,036 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 14:52:38,036 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 14:53:41,084 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:53:41,107 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:53:41,107 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 14:53:41,107 | numpy_client.py:260 | cached_clock: 1, curr_clock: 3
INFO flower 2021-04-10 14:53:41,107 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:53:41,108 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:53:47,951 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:53:47,952 | numpy_client.py:228 | read: ReadRes(clock=2)
DEBUG flower 2021-04-10 14:53:47,959 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 14:53:47,960 | numpy_client.py:260 | cached_clock: 2, curr_clock: 3
INFO flower 2021-04-10 14:53:52,051 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 14:53:52,051 | chaos.py:14 | Delay 44 sec
DEBUG flower 2021-04-10 14:54:36,096 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:54:36,119 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:54:36,119 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 14:54:36,119 | numpy_client.py:260 | cached_clock: 2, curr_clock: 4
INFO flower 2021-04-10 14:54:36,119 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:54:36,120 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:54:43,063 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:54:43,064 | numpy_client.py:228 | read: ReadRes(clock=3)
DEBUG flower 2021-04-10 14:54:43,071 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 14:54:43,072 | numpy_client.py:260 | cached_clock: 3, curr_clock: 4
INFO flower 2021-04-10 14:54:47,436 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
INFO flower 2021-04-10 14:54:47,437 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 14:55:34,484 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:55:34,520 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:55:34,521 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 14:55:34,521 | numpy_client.py:260 | cached_clock: 3, curr_clock: 5
INFO flower 2021-04-10 14:55:34,521 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:55:34,521 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:55:41,336 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:55:41,336 | numpy_client.py:228 | read: ReadRes(clock=4)
DEBUG flower 2021-04-10 14:55:41,344 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 14:55:41,344 | numpy_client.py:260 | cached_clock: 4, curr_clock: 5
INFO flower 2021-04-10 14:55:45,732 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
INFO flower 2021-04-10 14:55:45,732 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 14:56:32,764 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:56:32,785 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:56:32,785 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 14:56:32,785 | numpy_client.py:260 | cached_clock: 4, curr_clock: 6
INFO flower 2021-04-10 14:56:32,785 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:56:32,786 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:56:39,285 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:56:39,285 | numpy_client.py:228 | read: ReadRes(clock=5)
DEBUG flower 2021-04-10 14:56:39,293 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 14:56:39,293 | numpy_client.py:260 | cached_clock: 5, curr_clock: 6
INFO flower 2021-04-10 14:56:43,243 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
INFO flower 2021-04-10 14:56:43,243 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 14:58:02,323 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:58:02,344 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:58:02,345 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 14:58:02,345 | numpy_client.py:260 | cached_clock: 5, curr_clock: 7
