DEBUG flower 2021-04-10 14:49:25,534 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 14:49:30,914 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 14:49:30,916 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 14:49:30,916 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:30,916 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 14:49:42,027 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:42,027 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 14:49:42,027 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:49:42,028 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:42,159 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:42,159 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 14:49:42,179 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 14:49:42,180 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
INFO flower 2021-04-10 14:49:45,611 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 14:49:45,611 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 14:50:59,615 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:50:59,635 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:50:59,636 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 14:50:59,636 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 14:50:59,636 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:50:59,636 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:51:01,597 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:51:01,598 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 14:51:01,605 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 14:51:01,605 | numpy_client.py:260 | cached_clock: 0, curr_clock: 1
INFO flower 2021-04-10 14:51:04,607 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 14:51:04,608 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 14:52:22,621 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:52:22,646 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:52:22,646 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 14:52:22,647 | numpy_client.py:260 | cached_clock: 0, curr_clock: 2
INFO flower 2021-04-10 14:52:22,647 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:52:22,647 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:52:33,590 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:52:33,591 | numpy_client.py:228 | read: ReadRes(clock=1)
DEBUG flower 2021-04-10 14:52:33,598 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 14:52:33,598 | numpy_client.py:260 | cached_clock: 1, curr_clock: 2
INFO flower 2021-04-10 14:52:36,777 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 14:52:36,777 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 14:53:39,838 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:53:39,857 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:53:39,857 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 14:53:39,857 | numpy_client.py:260 | cached_clock: 1, curr_clock: 3
INFO flower 2021-04-10 14:53:39,857 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:53:39,858 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:53:47,915 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:53:47,915 | numpy_client.py:228 | read: ReadRes(clock=2)
DEBUG flower 2021-04-10 14:53:47,979 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 14:53:47,979 | numpy_client.py:260 | cached_clock: 2, curr_clock: 3
INFO flower 2021-04-10 14:53:51,108 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 14:53:51,108 | chaos.py:14 | Delay 44 sec
DEBUG flower 2021-04-10 14:54:35,153 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:54:35,177 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:54:35,177 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 14:54:35,177 | numpy_client.py:260 | cached_clock: 2, curr_clock: 4
INFO flower 2021-04-10 14:54:35,178 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:54:35,178 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:54:43,208 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:54:43,209 | numpy_client.py:228 | read: ReadRes(clock=3)
DEBUG flower 2021-04-10 14:54:43,217 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 14:54:43,217 | numpy_client.py:260 | cached_clock: 3, curr_clock: 4
INFO flower 2021-04-10 14:54:46,309 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
INFO flower 2021-04-10 14:54:46,310 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 14:55:33,358 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:55:33,382 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:55:33,383 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 14:55:33,383 | numpy_client.py:260 | cached_clock: 3, curr_clock: 5
INFO flower 2021-04-10 14:55:33,383 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:55:33,384 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:55:41,181 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:55:41,182 | numpy_client.py:228 | read: ReadRes(clock=4)
DEBUG flower 2021-04-10 14:55:41,190 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 14:55:41,190 | numpy_client.py:260 | cached_clock: 4, curr_clock: 5
INFO flower 2021-04-10 14:55:44,383 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
INFO flower 2021-04-10 14:55:44,383 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 14:56:31,431 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:56:31,454 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:56:31,455 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 14:56:31,455 | numpy_client.py:260 | cached_clock: 4, curr_clock: 6
INFO flower 2021-04-10 14:56:31,455 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:56:31,455 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:56:39,202 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:56:39,203 | numpy_client.py:228 | read: ReadRes(clock=5)
DEBUG flower 2021-04-10 14:56:39,210 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 14:56:39,210 | numpy_client.py:260 | cached_clock: 5, curr_clock: 6
INFO flower 2021-04-10 14:56:42,385 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
INFO flower 2021-04-10 14:56:42,386 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 14:58:01,434 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:58:01,455 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:58:01,456 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 14:58:01,456 | numpy_client.py:260 | cached_clock: 5, curr_clock: 7
INFO flower 2021-04-10 14:58:01,456 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:58:01,457 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:58:09,576 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:58:09,576 | numpy_client.py:228 | read: ReadRes(clock=6)
DEBUG flower 2021-04-10 14:58:09,585 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 14:58:09,585 | numpy_client.py:260 | cached_clock: 6, curr_clock: 7
INFO flower 2021-04-10 14:58:12,582 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
INFO flower 2021-04-10 14:58:12,582 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 14:59:31,662 | app.py:66 | Waiting for message from server...
