DEBUG flower 2021-04-10 14:49:28,162 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 14:49:34,412 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 14:49:34,413 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 14:49:34,413 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:34,414 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 14:49:41,975 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:41,976 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 14:49:41,976 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:49:41,976 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:42,139 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:42,139 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 14:49:42,154 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 14:49:42,154 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
INFO flower 2021-04-10 14:49:45,967 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 14:49:45,967 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 14:51:00,041 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:51:00,065 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:51:00,065 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 14:51:00,065 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 14:51:00,065 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:51:00,066 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:51:01,590 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:51:01,590 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 14:51:01,597 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 14:51:01,598 | numpy_client.py:260 | cached_clock: 0, curr_clock: 1
INFO flower 2021-04-10 14:51:05,250 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 14:51:05,251 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 14:52:23,308 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:52:23,332 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:52:23,332 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 14:52:23,332 | numpy_client.py:260 | cached_clock: 0, curr_clock: 2
INFO flower 2021-04-10 14:52:23,332 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:52:23,333 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:52:33,690 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:52:33,691 | numpy_client.py:228 | read: ReadRes(clock=1)
DEBUG flower 2021-04-10 14:52:33,697 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 14:52:33,697 | numpy_client.py:260 | cached_clock: 1, curr_clock: 2
INFO flower 2021-04-10 14:52:37,254 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 14:52:37,254 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 14:53:40,318 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:53:40,343 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:53:40,343 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 14:53:40,344 | numpy_client.py:260 | cached_clock: 1, curr_clock: 3
INFO flower 2021-04-10 14:53:40,344 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:53:40,344 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:53:47,993 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:53:47,993 | numpy_client.py:228 | read: ReadRes(clock=2)
DEBUG flower 2021-04-10 14:53:48,001 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 14:53:48,001 | numpy_client.py:260 | cached_clock: 2, curr_clock: 3
INFO flower 2021-04-10 14:53:51,550 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 14:53:51,551 | chaos.py:14 | Delay 44 sec
DEBUG flower 2021-04-10 14:54:35,583 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:54:35,606 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:54:35,606 | numpy_client.py:172 | fit, FitIns(clock=4)
