DEBUG flower 2021-04-10 14:49:27,348 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 14:49:32,884 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 14:49:32,886 | connection.py:36 | ChannelConnectivity.CONNECTING
INFO flower 2021-04-10 14:49:32,886 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 14:49:32,886 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:32,903 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 14:49:42,071 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:42,072 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 14:49:42,072 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:49:42,072 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:42,186 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:42,186 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 14:49:42,201 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 14:49:42,201 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
INFO flower 2021-04-10 14:49:43,778 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 14:49:43,778 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 14:50:57,807 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:50:57,828 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:50:57,828 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 14:50:57,829 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 14:50:57,829 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:50:57,829 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:51:01,590 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:51:01,591 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 14:51:01,598 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 14:51:01,598 | numpy_client.py:260 | cached_clock: 0, curr_clock: 1
INFO flower 2021-04-10 14:51:03,153 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 14:51:03,153 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 14:52:21,166 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:52:27,805 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:52:27,806 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 14:52:27,806 | numpy_client.py:260 | cached_clock: 0, curr_clock: 2
INFO flower 2021-04-10 14:52:27,806 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:52:27,806 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:52:33,692 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:52:33,693 | numpy_client.py:228 | read: ReadRes(clock=1)
DEBUG flower 2021-04-10 14:52:33,699 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 14:52:33,699 | numpy_client.py:260 | cached_clock: 1, curr_clock: 2
INFO flower 2021-04-10 14:52:35,169 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
