DEBUG flower 2021-04-10 14:49:31,411 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 14:49:37,392 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 14:49:37,409 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 14:49:37,409 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:37,409 | connection.py:36 | ChannelConnectivity.CONNECTING
DEBUG flower 2021-04-10 14:49:37,424 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 14:49:41,959 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:41,960 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 14:49:41,960 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:49:41,960 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:42,176 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:42,176 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 14:49:42,194 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 14:49:42,194 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
INFO flower 2021-04-10 14:49:47,256 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 14:49:47,256 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 14:51:01,325 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:51:11,146 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:51:11,147 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 14:51:11,147 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 14:51:11,147 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:51:11,148 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:51:11,241 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:51:11,241 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 14:51:11,253 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 14:51:11,253 | numpy_client.py:260 | cached_clock: 0, curr_clock: 1
INFO flower 2021-04-10 14:51:15,274 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 14:51:15,275 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 14:52:33,354 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:52:40,273 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:52:40,273 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 14:52:40,274 | numpy_client.py:260 | cached_clock: 0, curr_clock: 2
INFO flower 2021-04-10 14:52:40,274 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:52:40,274 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:52:40,292 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:52:40,293 | numpy_client.py:228 | read: ReadRes(clock=1)
DEBUG flower 2021-04-10 14:52:40,300 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 14:52:40,300 | numpy_client.py:260 | cached_clock: 1, curr_clock: 2
INFO flower 2021-04-10 14:52:44,554 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 14:52:44,555 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 14:53:47,618 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:53:54,499 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:53:54,499 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 14:53:54,499 | numpy_client.py:260 | cached_clock: 1, curr_clock: 3
INFO flower 2021-04-10 14:53:54,499 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:53:54,500 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:53:54,543 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:53:54,544 | numpy_client.py:228 | read: ReadRes(clock=2)
DEBUG flower 2021-04-10 14:53:54,551 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 14:53:54,551 | numpy_client.py:260 | cached_clock: 2, curr_clock: 3
INFO flower 2021-04-10 14:53:58,952 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 14:53:58,952 | chaos.py:14 | Delay 44 sec
DEBUG flower 2021-04-10 14:54:42,975 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:54:49,879 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:54:49,880 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 14:54:49,880 | numpy_client.py:260 | cached_clock: 2, curr_clock: 4
INFO flower 2021-04-10 14:54:49,880 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:54:49,881 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:54:49,942 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:54:49,943 | numpy_client.py:228 | read: ReadRes(clock=3)
DEBUG flower 2021-04-10 14:54:49,950 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 14:54:49,950 | numpy_client.py:260 | cached_clock: 3, curr_clock: 4
INFO flower 2021-04-10 14:54:53,971 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
INFO flower 2021-04-10 14:54:53,972 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 14:55:41,019 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:55:47,919 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:55:47,920 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 14:55:47,920 | numpy_client.py:260 | cached_clock: 3, curr_clock: 5
INFO flower 2021-04-10 14:55:47,920 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:55:47,921 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:55:47,935 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:55:47,936 | numpy_client.py:228 | read: ReadRes(clock=4)
DEBUG flower 2021-04-10 14:55:47,943 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 14:55:47,943 | numpy_client.py:260 | cached_clock: 4, curr_clock: 5
INFO flower 2021-04-10 14:55:51,984 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
INFO flower 2021-04-10 14:55:51,984 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 14:56:38,998 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:56:45,812 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:56:45,813 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 14:56:45,813 | numpy_client.py:260 | cached_clock: 4, curr_clock: 6
INFO flower 2021-04-10 14:56:45,813 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:56:45,814 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:56:45,842 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:56:45,843 | numpy_client.py:228 | read: ReadRes(clock=5)
DEBUG flower 2021-04-10 14:56:45,850 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 14:56:45,850 | numpy_client.py:260 | cached_clock: 5, curr_clock: 6
INFO flower 2021-04-10 14:56:50,156 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
INFO flower 2021-04-10 14:56:50,157 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 14:58:09,234 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:58:15,999 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:58:16,000 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 14:58:16,000 | numpy_client.py:260 | cached_clock: 5, curr_clock: 7
INFO flower 2021-04-10 14:58:16,000 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:58:16,001 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:58:16,042 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:58:16,043 | numpy_client.py:228 | read: ReadRes(clock=6)
DEBUG flower 2021-04-10 14:58:16,050 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 14:58:16,050 | numpy_client.py:260 | cached_clock: 6, curr_clock: 7
INFO flower 2021-04-10 14:58:20,156 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
INFO flower 2021-04-10 14:58:20,157 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 14:59:39,163 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:59:45,920 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:59:45,921 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 14:59:45,921 | numpy_client.py:260 | cached_clock: 6, curr_clock: 8
INFO flower 2021-04-10 14:59:45,921 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:59:45,921 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:59:45,942 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:59:45,942 | numpy_client.py:228 | read: ReadRes(clock=7)
DEBUG flower 2021-04-10 14:59:45,949 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 14:59:45,950 | numpy_client.py:260 | cached_clock: 7, curr_clock: 8
INFO flower 2021-04-10 14:59:50,072 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=8)
INFO flower 2021-04-10 14:59:50,073 | chaos.py:14 | Delay 45 sec
DEBUG flower 2021-04-10 15:00:35,118 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:00:41,941 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:00:41,942 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-10 15:00:41,942 | numpy_client.py:260 | cached_clock: 7, curr_clock: 9
INFO flower 2021-04-10 15:00:41,942 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:00:41,943 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:00:41,958 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:00:41,958 | numpy_client.py:228 | read: ReadRes(clock=8)
DEBUG flower 2021-04-10 15:00:41,965 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-10 15:00:41,965 | numpy_client.py:260 | cached_clock: 8, curr_clock: 9
INFO flower 2021-04-10 15:00:46,072 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=9)
INFO flower 2021-04-10 15:00:46,072 | chaos.py:14 | Delay 54 sec
DEBUG flower 2021-04-10 15:01:40,127 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:01:47,059 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:01:47,059 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 15:01:47,059 | numpy_client.py:260 | cached_clock: 8, curr_clock: 10
INFO flower 2021-04-10 15:01:47,060 | numpy_client.py:184 | Cache is stale, return ReadIns
