INFO flower 2021-04-04 19:34:31,596 | app.py:86 | Flower server running (insecure, 25 rounds)
INFO flower 2021-04-04 19:34:45,084 | server_ssp.py:86 | initial weights (loss/accuracy): 907.7649617195129, 0.004830917874396135
INFO flower 2021-04-04 19:34:46,046 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.33.11:38544
INFO flower 2021-04-04 19:34:46,046 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.33.11:38544
INFO flower 2021-04-04 19:34:46,056 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.2.21:49956
INFO flower 2021-04-04 19:34:46,056 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.2.21:49956
INFO flower 2021-04-04 19:34:46,064 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.4.24:58260
INFO flower 2021-04-04 19:34:46,065 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.4.24:58260
INFO flower 2021-04-04 19:34:46,072 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.52.11:57612
INFO flower 2021-04-04 19:34:46,077 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.52.11:57612
INFO flower 2021-04-04 19:34:46,161 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.22.14:44406
INFO flower 2021-04-04 19:34:46,161 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.22.14:44406
INFO flower 2021-04-04 19:34:46,183 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.8.24:43654
INFO flower 2021-04-04 19:34:46,215 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.8.24:43654
INFO flower 2021-04-04 19:34:46,216 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.29.12:33608
INFO flower 2021-04-04 19:34:46,224 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.57.14:38528
INFO flower 2021-04-04 19:34:46,243 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.57.14:38528
INFO flower 2021-04-04 19:34:46,234 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.29.12:33608
INFO flower 2021-04-04 19:34:46,264 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.53.15:60522
INFO flower 2021-04-04 19:34:46,264 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.53.15:60522
INFO flower 2021-04-04 19:34:46,283 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.3.22:58056
INFO flower 2021-04-04 19:34:46,305 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.3.22:58056
INFO flower 2021-04-04 19:34:46,304 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.38.14:41746
INFO flower 2021-04-04 19:34:46,359 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.38.14:41746
