INFO flower 2021-04-05 01:58:28,499 | app.py:86 | Flower server running (insecure, 25 rounds)
INFO flower 2021-04-05 01:58:42,166 | server_ssp.py:86 | initial weights (loss/accuracy): 907.6120262145996, 0.014492753623188406
INFO flower 2021-04-05 01:58:42,257 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.4.23:48560
INFO flower 2021-04-05 01:58:42,257 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.4.23:48560
INFO flower 2021-04-05 01:58:42,264 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.2.20:52646
INFO flower 2021-04-05 01:58:42,264 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.2.20:52646
INFO flower 2021-04-05 01:58:42,277 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.29.12:33620
INFO flower 2021-04-05 01:58:42,277 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.29.12:33620
INFO flower 2021-04-05 01:58:42,309 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.43.11:39068
INFO flower 2021-04-05 01:58:42,310 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.43.11:39068
INFO flower 2021-04-05 01:58:42,338 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.55.11:38132
INFO flower 2021-04-05 01:58:42,355 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.55.11:38132
INFO flower 2021-04-05 01:58:42,345 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.53.15:60546
INFO flower 2021-04-05 01:58:42,386 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.53.15:60546
INFO flower 2021-04-05 01:58:42,381 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.48.14:59250
INFO flower 2021-04-05 01:58:42,362 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.23.11:60228
INFO flower 2021-04-05 01:58:42,417 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.6.22:38290
INFO flower 2021-04-05 01:58:42,419 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.6.22:38290
INFO flower 2021-04-05 01:58:42,418 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.23.11:60228
INFO flower 2021-04-05 01:58:42,418 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.22.14:44418
INFO flower 2021-04-05 01:58:42,417 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.48.14:59250
INFO flower 2021-04-05 01:58:42,438 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.18.11:53476
INFO flower 2021-04-05 01:58:42,461 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.2.21:49980
INFO flower 2021-04-05 01:58:42,461 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.22.14:44418
INFO flower 2021-04-05 01:58:42,462 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.52.12:44318
INFO flower 2021-04-05 01:58:42,470 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.8.24:43678
INFO flower 2021-04-05 01:58:42,527 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.8.24:43678
INFO flower 2021-04-05 01:58:42,486 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.18.11:53476
INFO flower 2021-04-05 01:58:42,487 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.4.24:58284
INFO flower 2021-04-05 01:58:42,491 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.2.21:49980
INFO flower 2021-04-05 01:58:42,491 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.5.22:43338
INFO flower 2021-04-05 01:58:42,499 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.35.12:46574
INFO flower 2021-04-05 01:58:42,514 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.8.23:39366
INFO flower 2021-04-05 01:58:42,619 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.8.23:39366
INFO flower 2021-04-05 01:58:42,485 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.33.11:38556
INFO flower 2021-04-05 01:58:42,535 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.53.14:48846
INFO flower 2021-04-05 01:58:42,545 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.18.12:48048
INFO flower 2021-04-05 01:58:42,660 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.18.12:48048
INFO flower 2021-04-05 01:58:42,569 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.4.24:58284
INFO flower 2021-04-05 01:58:42,580 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.7.22:34920
INFO flower 2021-04-05 01:58:42,588 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.44.14:38572
INFO flower 2021-04-05 01:58:42,604 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.51.13:41190
INFO flower 2021-04-05 01:58:42,609 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.5.22:43338
INFO flower 2021-04-05 01:58:42,618 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.57.14:38540
INFO flower 2021-04-05 01:58:42,618 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.35.12:46574
INFO flower 2021-04-05 01:58:42,619 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.50.12:34196
INFO flower 2021-04-05 01:58:42,521 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.52.12:44318
INFO flower 2021-04-05 01:58:42,627 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.38.14:41760
INFO flower 2021-04-05 01:58:42,638 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.33.11:38556
INFO flower 2021-04-05 01:58:42,642 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.52.11:57638
INFO flower 2021-04-05 01:58:42,659 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.53.14:48846
INFO flower 2021-04-05 01:58:42,658 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.29.12:33620
INFO flower 2021-04-05 01:58:42,568 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.27.10:36722
INFO flower 2021-04-05 01:58:42,666 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.31.9:54150
INFO flower 2021-04-05 01:58:42,713 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.7.22:34920
INFO flower 2021-04-05 01:58:42,714 | server_ssp.py:117 | server starts round 0 for client ipv4:10.244.3.22:58068
INFO flower 2021-04-05 01:58:42,723 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.44.14:38572
INFO flower 2021-04-05 01:58:42,732 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.51.13:41190
INFO flower 2021-04-05 01:58:42,739 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.4.23:48560
INFO flower 2021-04-05 01:58:42,752 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.57.14:38540
INFO flower 2021-04-05 01:58:42,767 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.50.12:34196
INFO flower 2021-04-05 01:58:42,826 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.38.14:41760
INFO flower 2021-04-05 01:58:42,850 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.52.11:57638
INFO flower 2021-04-05 01:58:42,850 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.55.11:38132
INFO flower 2021-04-05 01:58:42,915 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.27.10:36722
INFO flower 2021-04-05 01:58:42,920 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.23.11:60228
INFO flower 2021-04-05 01:58:42,925 | server_ssp.py:136 | server sends back ReadRes(clock=-1) to client ipv4:10.244.29.12:33620
INFO flower 2021-04-05 01:58:42,925 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.31.9:54150
INFO flower 2021-04-05 01:58:42,940 | server_ssp.py:120 | server send FitIns(clock=0) to client ipv4:10.244.3.22:58068
INFO flower 2021-04-05 01:58:43,035 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.48.14:59250
INFO flower 2021-04-05 01:58:43,049 | server_ssp.py:136 | server sends back ReadRes(clock=-1) to client ipv4:10.244.4.23:48560
INFO flower 2021-04-05 01:58:43,140 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.6.22:38290
INFO flower 2021-04-05 01:58:43,214 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.2.21:49980
INFO flower 2021-04-05 01:58:43,225 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.8.24:43678
INFO flower 2021-04-05 01:58:43,246 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.53.15:60546
INFO flower 2021-04-05 01:58:43,261 | server_ssp.py:136 | server sends back ReadRes(clock=-1) to client ipv4:10.244.55.11:38132
INFO flower 2021-04-05 01:58:43,315 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.43.11:39068
INFO flower 2021-04-05 01:58:43,320 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.5.22:43338
INFO flower 2021-04-05 01:58:43,342 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.2.20:52646
INFO flower 2021-04-05 01:58:43,399 | server_ssp.py:136 | server sends back ReadRes(clock=-1) to client ipv4:10.244.23.11:60228
INFO flower 2021-04-05 01:58:43,416 | server_ssp.py:136 | server sends back ReadRes(clock=-1) to client ipv4:10.244.48.14:59250
INFO flower 2021-04-05 01:58:43,436 | server_ssp.py:136 | server sends back ReadRes(clock=-1) to client ipv4:10.244.6.22:38290
INFO flower 2021-04-05 01:58:43,481 | server_ssp.py:136 | server sends back ReadRes(clock=-1) to client ipv4:10.244.2.21:49980
INFO flower 2021-04-05 01:58:43,502 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.52.12:44318
INFO flower 2021-04-05 01:58:43,503 | server_ssp.py:136 | server sends back ReadRes(clock=-1) to client ipv4:10.244.8.24:43678
INFO flower 2021-04-05 01:58:43,510 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.44.14:38572
INFO flower 2021-04-05 01:58:43,523 | server_ssp.py:136 | server sends back ReadRes(clock=-1) to client ipv4:10.244.53.15:60546
INFO flower 2021-04-05 01:58:43,569 | server_ssp.py:136 | server sends back ReadRes(clock=-1) to client ipv4:10.244.43.11:39068
INFO flower 2021-04-05 01:58:43,579 | server_ssp.py:136 | server sends back ReadRes(clock=-1) to client ipv4:10.244.5.22:43338
INFO flower 2021-04-05 01:58:43,631 | server_ssp.py:136 | server sends back ReadRes(clock=-1) to client ipv4:10.244.2.20:52646
INFO flower 2021-04-05 01:58:43,636 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.53.14:48846
INFO flower 2021-04-05 01:58:43,686 | server_ssp.py:136 | server sends back ReadRes(clock=-1) to client ipv4:10.244.52.12:44318
INFO flower 2021-04-05 01:58:43,780 | server_ssp.py:136 | server sends back ReadRes(clock=-1) to client ipv4:10.244.44.14:38572
INFO flower 2021-04-05 01:58:43,809 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.38.14:41760
INFO flower 2021-04-05 01:58:43,856 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.18.11:53476
INFO flower 2021-04-05 01:58:43,888 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.33.11:38556
INFO flower 2021-04-05 01:58:43,925 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.35.12:46574
INFO flower 2021-04-05 01:58:43,930 | server_ssp.py:136 | server sends back ReadRes(clock=-1) to client ipv4:10.244.53.14:48846
INFO flower 2021-04-05 01:58:43,935 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.4.24:58284
INFO flower 2021-04-05 01:58:43,998 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.18.12:48048
INFO flower 2021-04-05 01:58:44,030 | server_ssp.py:136 | server sends back ReadRes(clock=-1) to client ipv4:10.244.38.14:41760
INFO flower 2021-04-05 01:58:44,066 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.50.12:34196
INFO flower 2021-04-05 01:58:44,072 | server_ssp.py:136 | server sends back ReadRes(clock=-1) to client ipv4:10.244.18.11:53476
INFO flower 2021-04-05 01:58:44,072 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.27.10:36722
INFO flower 2021-04-05 01:58:44,084 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.8.23:39366
INFO flower 2021-04-05 01:58:44,138 | server_ssp.py:136 | server sends back ReadRes(clock=-1) to client ipv4:10.244.35.12:46574
INFO flower 2021-04-05 01:58:44,139 | server_ssp.py:136 | server sends back ReadRes(clock=-1) to client ipv4:10.244.33.11:38556
INFO flower 2021-04-05 01:58:44,140 | server_ssp.py:136 | server sends back ReadRes(clock=-1) to client ipv4:10.244.4.24:58284
INFO flower 2021-04-05 01:58:44,168 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.57.14:38540
INFO flower 2021-04-05 01:58:44,179 | server_ssp.py:136 | server sends back ReadRes(clock=-1) to client ipv4:10.244.18.12:48048
INFO flower 2021-04-05 01:58:44,233 | server_ssp.py:136 | server sends back ReadRes(clock=-1) to client ipv4:10.244.50.12:34196
INFO flower 2021-04-05 01:58:44,240 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.22.14:44418
INFO flower 2021-04-05 01:58:44,305 | server_ssp.py:136 | server sends back ReadRes(clock=-1) to client ipv4:10.244.27.10:36722
INFO flower 2021-04-05 01:58:44,311 | server_ssp.py:136 | server sends back ReadRes(clock=-1) to client ipv4:10.244.8.23:39366
INFO flower 2021-04-05 01:58:44,325 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.52.11:57638
