INFO flower 2021-04-08 12:33:58,795 | app.py:87 | Flower server running (insecure, 100 rounds)
INFO flower 2021-04-08 12:34:15,474 | server_ssp.py:102 | fit progress1: (0, 721.2238218784332, 0.0999, 0)
INFO flower 2021-04-08 12:34:15,476 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.57.41:39236
INFO flower 2021-04-08 12:34:15,476 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.57.41:39236
INFO flower 2021-04-08 12:34:15,483 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.29.28:58962
INFO flower 2021-04-08 12:34:15,484 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.29.28:58962
INFO flower 2021-04-08 12:34:15,492 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.53.40:58148
INFO flower 2021-04-08 12:34:15,492 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.53.40:58148
INFO flower 2021-04-08 12:34:15,498 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.43.27:60476
INFO flower 2021-04-08 12:34:15,498 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.43.27:60476
INFO flower 2021-04-08 12:34:15,506 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.38.39:41116
INFO flower 2021-04-08 12:34:15,506 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.38.39:41116
INFO flower 2021-04-08 12:34:15,516 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.40.28:37268
INFO flower 2021-04-08 12:34:15,516 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.40.28:37268
INFO flower 2021-04-08 12:34:15,521 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.44.39:56656
INFO flower 2021-04-08 12:34:15,521 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.44.39:56656
INFO flower 2021-04-08 12:34:15,533 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.49.26:58578
