INFO flower 2021-04-09 15:23:28,073 | app.py:87 | Flower server running (insecure, 25 rounds)
INFO flower 2021-04-09 15:24:05,316 | server_ssp.py:92 | fit progress1: (0, 2032.242238521576, 0.002150537634408602, 0)
INFO flower 2021-04-09 15:24:05,318 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.5.56:56902
INFO flower 2021-04-09 15:24:05,318 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.5.56:56902
INFO flower 2021-04-09 15:24:05,324 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.7.56:48546
INFO flower 2021-04-09 15:24:05,325 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.7.56:48546
INFO flower 2021-04-09 15:24:05,340 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.27.32:43448
INFO flower 2021-04-09 15:24:05,348 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.53.49:54092
INFO flower 2021-04-09 15:24:05,361 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.53.49:54092
INFO flower 2021-04-09 15:24:05,360 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.27.32:43448
INFO flower 2021-04-09 15:24:05,361 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.51.49:48828
INFO flower 2021-04-09 15:24:05,370 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.43.33:52568
INFO flower 2021-04-09 15:24:05,405 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.43.33:52568
INFO flower 2021-04-09 15:24:05,398 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.51.49:48828
INFO flower 2021-04-09 15:24:05,399 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.2.55:52490
INFO flower 2021-04-09 15:24:05,375 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.37.33:43816
INFO flower 2021-04-09 15:24:05,412 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.48.49:57372
INFO flower 2021-04-09 15:24:05,439 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.2.55:52490
INFO flower 2021-04-09 15:24:05,456 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.37.33:43816
INFO flower 2021-04-09 15:24:05,456 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.1.40:50742
INFO flower 2021-04-09 15:24:05,457 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.48.49:57372
INFO flower 2021-04-09 15:24:05,471 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.25.48:51272
INFO flower 2021-04-09 15:24:05,478 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.1.40:50742
INFO flower 2021-04-09 15:24:05,486 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.50.46:60058
INFO flower 2021-04-09 15:24:05,494 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.59.31:42824
INFO flower 2021-04-09 15:24:05,494 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.25.48:51272
INFO flower 2021-04-09 15:24:05,522 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.36.31:35718
INFO flower 2021-04-09 15:24:05,536 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.18.33:36680
INFO flower 2021-04-09 15:24:05,542 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.50.46:60058
INFO flower 2021-04-09 15:24:05,547 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.59.31:42824
INFO flower 2021-04-09 15:24:05,555 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.38.48:36172
INFO flower 2021-04-09 15:24:05,562 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.36.31:35718
INFO flower 2021-04-09 15:24:05,579 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.44.49:50142
INFO flower 2021-04-09 15:24:05,579 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.18.33:36680
INFO flower 2021-04-09 15:24:05,586 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.22.48:54552
INFO flower 2021-04-09 15:24:05,617 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.29.34:43516
INFO flower 2021-04-09 15:24:05,626 | server_ssp.py:137 | server receives ReadIns from client ipv4:10.244.53.49:54092
INFO flower 2021-04-09 15:24:05,627 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.38.48:36172
INFO flower 2021-04-09 15:24:05,642 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.44.49:50142
INFO flower 2021-04-09 15:24:05,656 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.30.46:37190
INFO flower 2021-04-09 15:24:05,671 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.22.48:54552
INFO flower 2021-04-09 15:24:05,672 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.8.58:48790
INFO flower 2021-04-09 15:24:05,683 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.29.34:43516
INFO flower 2021-04-09 15:24:05,684 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.55.32:33390
INFO flower 2021-04-09 15:24:05,691 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.4.58:60918
INFO flower 2021-04-09 15:24:05,692 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.40.33:46462
INFO flower 2021-04-09 15:24:05,716 | server_ssp.py:137 | server receives ReadIns from client ipv4:10.244.5.56:56902
INFO flower 2021-04-09 15:24:05,718 | server_ssp.py:143 | server sends back ReadRes(clock=-1) to client ipv4:10.244.53.49:54092
INFO flower 2021-04-09 15:24:05,726 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.31.32:35542
INFO flower 2021-04-09 15:24:05,729 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.3.57:49348
INFO flower 2021-04-09 15:24:05,902 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.3.57:49348
INFO flower 2021-04-09 15:24:05,754 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.41.47:38932
INFO flower 2021-04-09 15:24:05,759 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.8.58:48790
INFO flower 2021-04-09 15:24:05,760 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.58.46:49680
INFO flower 2021-04-09 15:24:05,803 | server_ssp.py:137 | server receives ReadIns from client ipv4:10.244.7.56:48546
INFO flower 2021-04-09 15:24:05,815 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.26.45:39356
INFO flower 2021-04-09 15:24:05,816 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.55.32:33390
INFO flower 2021-04-09 15:24:05,843 | server_ssp.py:137 | server receives ReadIns from client ipv4:10.244.27.32:43448
INFO flower 2021-04-09 15:24:05,847 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.4.58:60918
INFO flower 2021-04-09 15:24:05,851 | server_ssp.py:137 | server receives ReadIns from client ipv4:10.244.43.33:52568
INFO flower 2021-04-09 15:24:05,852 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.40.33:46462
INFO flower 2021-04-09 15:24:05,876 | server_ssp.py:143 | server sends back ReadRes(clock=-1) to client ipv4:10.244.5.56:56902
INFO flower 2021-04-09 15:24:05,877 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.35.48:53134
INFO flower 2021-04-09 15:24:05,885 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.31.32:35542
INFO flower 2021-04-09 15:24:05,737 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.30.46:37190
INFO flower 2021-04-09 15:24:05,905 | server_ssp.py:137 | server receives ReadIns from client ipv4:10.244.2.55:52490
INFO flower 2021-04-09 15:24:05,905 | server_ssp.py:124 | server starts round 0 for client ipv4:10.244.6.58:47910
INFO flower 2021-04-09 15:24:05,932 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.41.47:38932
INFO flower 2021-04-09 15:24:05,942 | server_ssp.py:137 | server receives ReadIns from client ipv4:10.244.51.49:48828
INFO flower 2021-04-09 15:24:05,950 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.58.46:49680
INFO flower 2021-04-09 15:24:05,977 | server_ssp.py:137 | server receives ReadIns from client ipv4:10.244.59.31:42824
INFO flower 2021-04-09 15:24:05,978 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.26.45:39356
INFO flower 2021-04-09 15:24:05,983 | server_ssp.py:143 | server sends back ReadRes(clock=-1) to client ipv4:10.244.7.56:48546
INFO flower 2021-04-09 15:24:06,025 | server_ssp.py:137 | server receives ReadIns from client ipv4:10.244.18.33:36680
INFO flower 2021-04-09 15:24:06,062 | server_ssp.py:143 | server sends back ReadRes(clock=-1) to client ipv4:10.244.27.32:43448
INFO flower 2021-04-09 15:24:06,096 | server_ssp.py:137 | server receives ReadIns from client ipv4:10.244.50.46:60058
INFO flower 2021-04-09 15:24:06,101 | server_ssp.py:137 | server receives ReadIns from client ipv4:10.244.1.40:50742
INFO flower 2021-04-09 15:24:06,103 | server_ssp.py:143 | server sends back ReadRes(clock=-1) to client ipv4:10.244.43.33:52568
INFO flower 2021-04-09 15:24:06,131 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.35.48:53134
INFO flower 2021-04-09 15:24:06,135 | server_ssp.py:137 | server receives ReadIns from client ipv4:10.244.38.48:36172
INFO flower 2021-04-09 15:24:06,189 | server_ssp.py:143 | server sends back ReadRes(clock=-1) to client ipv4:10.244.2.55:52490
INFO flower 2021-04-09 15:24:06,203 | server_ssp.py:127 | server send FitIns(clock=0) to client ipv4:10.244.6.58:47910
INFO flower 2021-04-09 15:24:06,254 | server_ssp.py:143 | server sends back ReadRes(clock=-1) to client ipv4:10.244.51.49:48828
INFO flower 2021-04-09 15:24:06,285 | server_ssp.py:143 | server sends back ReadRes(clock=-1) to client ipv4:10.244.59.31:42824
INFO flower 2021-04-09 15:24:06,312 | server_ssp.py:137 | server receives ReadIns from client ipv4:10.244.37.33:43816
INFO flower 2021-04-09 15:24:06,352 | server_ssp.py:137 | server receives ReadIns from client ipv4:10.244.48.49:57372
INFO flower 2021-04-09 15:24:06,385 | server_ssp.py:143 | server sends back ReadRes(clock=-1) to client ipv4:10.244.18.33:36680
INFO flower 2021-04-09 15:24:06,405 | server_ssp.py:137 | server receives ReadIns from client ipv4:10.244.44.49:50142
INFO flower 2021-04-09 15:24:06,407 | server_ssp.py:143 | server sends back ReadRes(clock=-1) to client ipv4:10.244.50.46:60058
INFO flower 2021-04-09 15:24:06,442 | server_ssp.py:137 | server receives ReadIns from client ipv4:10.244.25.48:51272
INFO flower 2021-04-09 15:24:06,450 | server_ssp.py:137 | server receives ReadIns from client ipv4:10.244.29.34:43516
INFO flower 2021-04-09 15:24:06,455 | server_ssp.py:143 | server sends back ReadRes(clock=-1) to client ipv4:10.244.1.40:50742
INFO flower 2021-04-09 15:24:06,456 | server_ssp.py:137 | server receives ReadIns from client ipv4:10.244.36.31:35718
INFO flower 2021-04-09 15:24:06,534 | server_ssp.py:137 | server receives ReadIns from client ipv4:10.244.22.48:54552
INFO flower 2021-04-09 15:24:06,537 | server_ssp.py:143 | server sends back ReadRes(clock=-1) to client ipv4:10.244.38.48:36172
INFO flower 2021-04-09 15:24:06,541 | server_ssp.py:137 | server receives ReadIns from client ipv4:10.244.3.57:49348
INFO flower 2021-04-09 15:24:06,551 | server_ssp.py:137 | server receives ReadIns from client ipv4:10.244.8.58:48790
INFO flower 2021-04-09 15:24:06,590 | server_ssp.py:137 | server receives ReadIns from client ipv4:10.244.31.32:35542
INFO flower 2021-04-09 15:24:06,635 | server_ssp.py:137 | server receives ReadIns from client ipv4:10.244.30.46:37190
INFO flower 2021-04-09 15:24:06,637 | server_ssp.py:143 | server sends back ReadRes(clock=-1) to client ipv4:10.244.37.33:43816
INFO flower 2021-04-09 15:24:06,693 | server_ssp.py:137 | server receives ReadIns from client ipv4:10.244.41.47:38932
INFO flower 2021-04-09 15:24:06,668 | server_ssp.py:143 | server sends back ReadRes(clock=-1) to client ipv4:10.244.48.49:57372
INFO flower 2021-04-09 15:24:06,722 | server_ssp.py:137 | server receives ReadIns from client ipv4:10.244.55.32:33390
INFO flower 2021-04-09 15:24:06,727 | server_ssp.py:143 | server sends back ReadRes(clock=-1) to client ipv4:10.244.44.49:50142
INFO flower 2021-04-09 15:24:06,739 | server_ssp.py:137 | server receives ReadIns from client ipv4:10.244.40.33:46462
INFO flower 2021-04-09 15:24:06,750 | server_ssp.py:137 | server receives ReadIns from client ipv4:10.244.4.58:60918
INFO flower 2021-04-09 15:24:06,782 | server_ssp.py:143 | server sends back ReadRes(clock=-1) to client ipv4:10.244.25.48:51272
INFO flower 2021-04-09 15:24:06,794 | server_ssp.py:143 | server sends back ReadRes(clock=-1) to client ipv4:10.244.29.34:43516
INFO flower 2021-04-09 15:24:06,810 | server_ssp.py:143 | server sends back ReadRes(clock=-1) to client ipv4:10.244.36.31:35718
INFO flower 2021-04-09 15:24:06,820 | server_ssp.py:143 | server sends back ReadRes(clock=-1) to client ipv4:10.244.22.48:54552
INFO flower 2021-04-09 15:24:06,857 | server_ssp.py:143 | server sends back ReadRes(clock=-1) to client ipv4:10.244.8.58:48790
INFO flower 2021-04-09 15:24:06,874 | server_ssp.py:143 | server sends back ReadRes(clock=-1) to client ipv4:10.244.3.57:49348
