INFO flower 2021-04-08 12:58:01,976 | app.py:87 | Flower server running (insecure, 100 rounds)
INFO flower 2021-04-08 12:58:18,629 | server_ssp.py:102 | fit progress1: (0, 721.2238218784332, 0.0999, 0)
INFO flower 2021-04-08 12:58:18,630 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.57.41:39244
INFO flower 2021-04-08 12:58:18,630 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.57.41:39244
INFO flower 2021-04-08 12:58:18,679 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.53.40:58156
INFO flower 2021-04-08 12:58:18,679 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.53.40:58156
INFO flower 2021-04-08 12:58:18,685 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.29.28:58970
INFO flower 2021-04-08 12:58:18,685 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.29.28:58970
INFO flower 2021-04-08 12:58:18,690 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.43.27:60484
INFO flower 2021-04-08 12:58:18,691 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.43.27:60484
INFO flower 2021-04-08 12:58:18,698 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.38.39:41124
INFO flower 2021-04-08 12:58:18,698 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.38.39:41124
INFO flower 2021-04-08 12:58:18,705 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.40.28:37276
INFO flower 2021-04-08 12:58:18,705 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.40.28:37276
INFO flower 2021-04-08 12:58:18,717 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.44.39:56664
INFO flower 2021-04-08 12:58:18,721 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.44.39:56664
INFO flower 2021-04-08 12:58:18,718 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.57.41:39244
INFO flower 2021-04-08 12:58:18,720 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.49.26:58586
INFO flower 2021-04-08 12:58:18,727 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.38.39:41124
INFO flower 2021-04-08 12:58:18,736 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.6.49:51944
INFO flower 2021-04-08 12:58:18,743 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.6.49:51944
INFO flower 2021-04-08 12:58:18,738 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.43.27:60484
INFO flower 2021-04-08 12:58:18,743 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.38.39:41124
INFO flower 2021-04-08 12:58:18,737 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.49.26:58586
INFO flower 2021-04-08 12:58:18,751 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.26.36:53330
INFO flower 2021-04-08 12:58:18,752 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.57.41:39244
INFO flower 2021-04-08 12:58:18,760 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.29.28:58970
INFO flower 2021-04-08 12:58:18,761 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.33.29:40896
INFO flower 2021-04-08 12:58:18,784 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.33.29:40896
INFO flower 2021-04-08 12:58:18,772 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.53.40:58156
INFO flower 2021-04-08 12:58:18,772 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.50.37:48570
INFO flower 2021-04-08 12:58:18,774 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.40.28:37276
INFO flower 2021-04-08 12:58:18,774 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.43.27:60484
INFO flower 2021-04-08 12:58:18,774 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.44.39:56664
INFO flower 2021-04-08 12:58:18,775 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.26.36:53330
INFO flower 2021-04-08 12:58:18,776 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.6.49:51944
INFO flower 2021-04-08 12:58:18,777 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.35.39:53620
INFO flower 2021-04-08 12:58:18,778 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.4.49:56642
INFO flower 2021-04-08 12:58:18,783 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.29.28:58970
INFO flower 2021-04-08 12:58:18,769 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.7.47:44630
INFO flower 2021-04-08 12:58:18,796 | server_ssp.py:137 | server send FitIns(clock=0) to client ipv4:10.244.50.37:48570
INFO flower 2021-04-08 12:58:18,797 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.53.40:58156
INFO flower 2021-04-08 12:58:18,797 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.5.47:47088
INFO flower 2021-04-08 12:58:18,799 | server_ssp.py:147 | server receives ReadIns from client ipv4:10.244.49.26:58586
INFO flower 2021-04-08 12:58:18,805 | server_ssp.py:153 | server sends back ReadRes(clock=-1) to client ipv4:10.244.40.28:37276
INFO flower 2021-04-08 12:58:18,805 | server_ssp.py:134 | server starts round 0 for client ipv4:10.244.22.39:60150
