DEBUG flower 2021-04-10 16:55:01,277 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 16:55:03,966 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 16:55:03,968 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-10 16:55:03,968 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 16:55:03,968 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:09,818 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:09,818 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 16:55:09,818 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:55:09,819 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:09,957 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:09,957 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 16:55:09,975 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 16:55:09,975 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 16:55:11,554 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 16:55:11,558 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 16:55:11,559 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 16:56:25,626 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:56:25,648 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:56:25,648 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 16:56:25,649 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 16:56:27,272 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 16:56:27,272 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 16:57:45,274 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:57:51,786 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:57:51,787 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 16:57:51,787 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 16:57:53,371 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 16:57:53,371 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 16:58:56,439 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:58:56,463 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:58:56,463 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 16:58:56,463 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 16:58:58,255 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 16:58:58,256 | chaos.py:14 | Delay 44 sec
DEBUG flower 2021-04-10 16:59:42,275 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:59:42,297 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:59:42,298 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 16:59:42,298 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 16:59:43,864 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
INFO flower 2021-04-10 16:59:43,864 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 17:00:30,897 | app.py:66 | Waiting for message from server...
