DEBUG flower 2021-04-10 16:55:02,838 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 16:55:05,520 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 16:55:05,522 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 16:55:05,522 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:05,522 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 16:55:09,846 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:09,846 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 16:55:09,846 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:55:09,847 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:10,039 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:10,039 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 16:55:10,057 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 16:55:10,058 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 16:55:11,913 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 16:55:11,917 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 16:55:11,917 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 16:56:25,971 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:56:25,993 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:56:25,994 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 16:56:25,994 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 16:56:27,812 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 16:56:27,813 | chaos.py:14 | Delay 78 sec
