DEBUG flower 2021-04-10 16:55:04,414 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 16:55:07,156 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 16:55:07,158 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-10 16:55:07,158 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 16:55:07,158 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:10,024 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:10,024 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 16:55:10,024 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:55:10,025 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:10,210 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:10,210 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 16:55:10,226 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 16:55:10,226 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 16:55:13,556 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 16:55:13,560 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 16:55:13,560 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 16:56:27,635 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:56:27,660 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:56:27,660 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 16:56:27,660 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 16:56:30,771 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 16:56:30,771 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 16:57:48,790 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:57:48,817 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:57:48,817 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 16:57:48,817 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 16:57:52,061 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 16:57:52,062 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 16:58:55,126 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:58:55,150 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:58:55,150 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 16:58:55,150 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 16:58:57,979 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 16:58:57,979 | chaos.py:14 | Delay 44 sec
DEBUG flower 2021-04-10 16:59:42,024 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:59:42,046 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:59:42,047 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 16:59:42,047 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 16:59:45,072 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
INFO flower 2021-04-10 16:59:45,073 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 17:00:32,121 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:00:32,204 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:00:32,204 | numpy_client.py:172 | fit, FitIns(clock=5)
