DEBUG flower 2021-04-10 16:55:04,760 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 16:55:07,609 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 16:55:07,611 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 16:55:07,611 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 16:55:07,611 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:10,023 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:10,024 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 16:55:10,024 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:55:10,024 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:10,198 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:10,198 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 16:55:10,214 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 16:55:10,214 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 16:55:14,905 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 16:55:14,910 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 16:55:14,910 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 16:56:28,914 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:56:28,995 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:56:28,995 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 16:56:28,995 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 16:56:33,793 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 16:56:33,794 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 16:57:51,872 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:57:51,898 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:57:51,899 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 16:57:51,899 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 16:57:56,406 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 16:57:56,406 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 16:58:59,470 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:58:59,494 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:58:59,494 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 16:58:59,494 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 16:59:03,896 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 16:59:03,896 | chaos.py:14 | Delay 44 sec
DEBUG flower 2021-04-10 16:59:47,941 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:59:47,965 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:59:47,965 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 16:59:47,965 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 16:59:52,097 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
INFO flower 2021-04-10 16:59:52,098 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 17:00:39,146 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:00:39,170 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:00:39,171 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 17:00:39,171 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-10 17:00:39,171 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:00:39,171 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:00:39,196 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:00:39,196 | numpy_client.py:228 | read: ReadRes(clock=3)
DEBUG flower 2021-04-10 17:00:39,204 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 17:00:39,204 | numpy_client.py:260 | cached_clock: 3, curr_clock: 5
INFO flower 2021-04-10 17:00:43,612 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
INFO flower 2021-04-10 17:00:43,613 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 17:01:30,661 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:01:30,685 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:01:30,686 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 17:01:30,686 | numpy_client.py:260 | cached_clock: 3, curr_clock: 6
INFO flower 2021-04-10 17:01:35,195 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
INFO flower 2021-04-10 17:01:35,196 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 17:02:54,276 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:02:54,301 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:02:54,301 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 17:02:54,301 | numpy_client.py:260 | cached_clock: 3, curr_clock: 7
INFO flower 2021-04-10 17:02:58,706 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
INFO flower 2021-04-10 17:02:58,707 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 17:04:17,779 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:04:17,803 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:04:17,803 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 17:04:17,803 | numpy_client.py:260 | cached_clock: 3, curr_clock: 8
INFO flower 2021-04-10 17:04:22,204 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=8)
INFO flower 2021-04-10 17:04:22,205 | chaos.py:14 | Delay 45 sec
DEBUG flower 2021-04-10 17:05:07,251 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:05:07,272 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:05:07,273 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-10 17:05:07,273 | numpy_client.py:260 | cached_clock: 3, curr_clock: 9
INFO flower 2021-04-10 17:05:07,273 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:05:07,274 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:05:07,289 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:05:07,289 | numpy_client.py:228 | read: ReadRes(clock=7)
DEBUG flower 2021-04-10 17:05:07,296 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-10 17:05:07,296 | numpy_client.py:260 | cached_clock: 7, curr_clock: 9
INFO flower 2021-04-10 17:05:11,504 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=9)
INFO flower 2021-04-10 17:05:11,505 | chaos.py:14 | Delay 54 sec
DEBUG flower 2021-04-10 17:06:05,560 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:06:05,581 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:06:05,582 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 17:06:05,582 | numpy_client.py:260 | cached_clock: 7, curr_clock: 10
INFO flower 2021-04-10 17:06:09,896 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=10)
INFO flower 2021-04-10 17:06:09,897 | chaos.py:14 | Delay 65 sec
DEBUG flower 2021-04-10 17:07:14,959 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:07:14,981 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:07:14,981 | numpy_client.py:172 | fit, FitIns(clock=11)
DEBUG flower 2021-04-10 17:07:14,981 | numpy_client.py:260 | cached_clock: 7, curr_clock: 11
INFO flower 2021-04-10 17:07:18,932 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=11)
INFO flower 2021-04-10 17:07:18,932 | chaos.py:14 | Delay 71 sec
DEBUG flower 2021-04-10 17:08:30,004 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:08:30,025 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:08:30,025 | numpy_client.py:172 | fit, FitIns(clock=12)
DEBUG flower 2021-04-10 17:08:30,025 | numpy_client.py:260 | cached_clock: 7, curr_clock: 12
INFO flower 2021-04-10 17:08:34,311 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=12)
INFO flower 2021-04-10 17:08:34,311 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 17:09:52,344 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:09:52,365 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:09:52,366 | numpy_client.py:172 | fit, FitIns(clock=13)
DEBUG flower 2021-04-10 17:09:52,366 | numpy_client.py:260 | cached_clock: 7, curr_clock: 13
INFO flower 2021-04-10 17:09:52,366 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:09:52,367 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:09:52,380 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:09:52,380 | numpy_client.py:228 | read: ReadRes(clock=11)
DEBUG flower 2021-04-10 17:09:52,387 | numpy_client.py:172 | fit, FitIns(clock=13)
DEBUG flower 2021-04-10 17:09:52,388 | numpy_client.py:260 | cached_clock: 11, curr_clock: 13
INFO flower 2021-04-10 17:09:56,498 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=13)
INFO flower 2021-04-10 17:09:56,498 | chaos.py:14 | Delay 71 sec
DEBUG flower 2021-04-10 17:11:07,570 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:11:07,595 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:11:07,595 | numpy_client.py:172 | fit, FitIns(clock=14)
DEBUG flower 2021-04-10 17:11:07,595 | numpy_client.py:260 | cached_clock: 11, curr_clock: 14
INFO flower 2021-04-10 17:11:11,813 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=14)
INFO flower 2021-04-10 17:11:11,813 | chaos.py:14 | Delay 59 sec
DEBUG flower 2021-04-10 17:12:10,873 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:12:10,896 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:12:10,896 | numpy_client.py:172 | fit, FitIns(clock=15)
DEBUG flower 2021-04-10 17:12:10,896 | numpy_client.py:260 | cached_clock: 11, curr_clock: 15
INFO flower 2021-04-10 17:12:14,902 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=15)
INFO flower 2021-04-10 17:12:14,902 | chaos.py:14 | Delay 45 sec
DEBUG flower 2021-04-10 17:12:59,948 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:12:59,972 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:12:59,972 | numpy_client.py:172 | fit, FitIns(clock=16)
DEBUG flower 2021-04-10 17:12:59,972 | numpy_client.py:260 | cached_clock: 11, curr_clock: 16
INFO flower 2021-04-10 17:13:04,201 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=16)
INFO flower 2021-04-10 17:13:04,202 | chaos.py:14 | Delay 60 sec
DEBUG flower 2021-04-10 17:14:04,262 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:14:04,285 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:14:04,286 | numpy_client.py:172 | fit, FitIns(clock=17)
DEBUG flower 2021-04-10 17:14:04,286 | numpy_client.py:260 | cached_clock: 11, curr_clock: 17
INFO flower 2021-04-10 17:14:04,286 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:14:04,286 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:14:04,306 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:14:04,307 | numpy_client.py:228 | read: ReadRes(clock=14)
DEBUG flower 2021-04-10 17:14:04,314 | numpy_client.py:172 | fit, FitIns(clock=17)
DEBUG flower 2021-04-10 17:14:04,314 | numpy_client.py:260 | cached_clock: 14, curr_clock: 17
INFO flower 2021-04-10 17:14:08,529 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=17)
INFO flower 2021-04-10 17:14:08,529 | chaos.py:14 | Delay 41 sec
DEBUG flower 2021-04-10 17:14:49,571 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:14:49,593 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:14:49,598 | numpy_client.py:172 | fit, FitIns(clock=18)
DEBUG flower 2021-04-10 17:14:49,598 | numpy_client.py:260 | cached_clock: 14, curr_clock: 18
INFO flower 2021-04-10 17:14:53,798 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=18)
INFO flower 2021-04-10 17:14:53,798 | chaos.py:14 | Delay 68 sec
DEBUG flower 2021-04-10 17:16:01,866 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:16:01,888 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:16:01,889 | numpy_client.py:172 | fit, FitIns(clock=19)
DEBUG flower 2021-04-10 17:16:01,889 | numpy_client.py:260 | cached_clock: 14, curr_clock: 19
INFO flower 2021-04-10 17:16:06,204 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=19)
INFO flower 2021-04-10 17:16:06,204 | chaos.py:14 | Delay 66 sec
DEBUG flower 2021-04-10 17:17:12,242 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:17:12,266 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:17:12,266 | numpy_client.py:172 | fit, FitIns(clock=20)
DEBUG flower 2021-04-10 17:17:12,266 | numpy_client.py:260 | cached_clock: 14, curr_clock: 20
INFO flower 2021-04-10 17:17:12,266 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:17:12,267 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:17:12,301 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:17:12,301 | numpy_client.py:228 | read: ReadRes(clock=17)
DEBUG flower 2021-04-10 17:17:12,308 | numpy_client.py:172 | fit, FitIns(clock=20)
DEBUG flower 2021-04-10 17:17:12,309 | numpy_client.py:260 | cached_clock: 17, curr_clock: 20
INFO flower 2021-04-10 17:17:16,639 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=20)
INFO flower 2021-04-10 17:17:16,639 | chaos.py:14 | Delay 59 sec
DEBUG flower 2021-04-10 17:18:15,699 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:18:15,722 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:18:15,722 | numpy_client.py:172 | fit, FitIns(clock=21)
DEBUG flower 2021-04-10 17:18:15,722 | numpy_client.py:260 | cached_clock: 17, curr_clock: 21
INFO flower 2021-04-10 17:18:19,802 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=21)
INFO flower 2021-04-10 17:18:19,802 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 17:19:37,871 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:19:37,893 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:19:37,893 | numpy_client.py:172 | fit, FitIns(clock=22)
DEBUG flower 2021-04-10 17:19:37,894 | numpy_client.py:260 | cached_clock: 17, curr_clock: 22
INFO flower 2021-04-10 17:19:42,035 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=22)
INFO flower 2021-04-10 17:19:42,035 | chaos.py:14 | Delay 60 sec
DEBUG flower 2021-04-10 17:20:42,096 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:20:42,117 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:20:42,118 | numpy_client.py:172 | fit, FitIns(clock=23)
DEBUG flower 2021-04-10 17:20:42,118 | numpy_client.py:260 | cached_clock: 17, curr_clock: 23
INFO flower 2021-04-10 17:20:42,118 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:20:42,119 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:20:42,195 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:20:42,195 | numpy_client.py:228 | read: ReadRes(clock=20)
DEBUG flower 2021-04-10 17:20:42,203 | numpy_client.py:172 | fit, FitIns(clock=23)
DEBUG flower 2021-04-10 17:20:42,203 | numpy_client.py:260 | cached_clock: 20, curr_clock: 23
INFO flower 2021-04-10 17:20:46,523 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=23)
INFO flower 2021-04-10 17:20:46,524 | chaos.py:14 | Delay 69 sec
DEBUG flower 2021-04-10 17:21:55,593 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:21:55,619 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:21:55,619 | numpy_client.py:172 | fit, FitIns(clock=24)
DEBUG flower 2021-04-10 17:21:55,619 | numpy_client.py:260 | cached_clock: 20, curr_clock: 24
INFO flower 2021-04-10 17:21:59,896 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=24)
INFO flower 2021-04-10 17:21:59,897 | chaos.py:14 | Delay 40 sec
DEBUG flower 2021-04-10 17:22:39,938 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:22:39,961 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:22:39,961 | numpy_client.py:172 | fit, FitIns(clock=25)
DEBUG flower 2021-04-10 17:22:39,961 | numpy_client.py:260 | cached_clock: 20, curr_clock: 25
INFO flower 2021-04-10 17:22:44,120 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=25)
INFO flower 2021-04-10 17:22:44,120 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 17:24:03,193 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:24:03,216 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:24:03,217 | numpy_client.py:172 | fit, FitIns(clock=26)
DEBUG flower 2021-04-10 17:24:03,217 | numpy_client.py:260 | cached_clock: 20, curr_clock: 26
INFO flower 2021-04-10 17:24:03,217 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:24:03,217 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:24:03,294 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:24:03,295 | numpy_client.py:228 | read: ReadRes(clock=22)
DEBUG flower 2021-04-10 17:24:03,302 | numpy_client.py:172 | fit, FitIns(clock=26)
DEBUG flower 2021-04-10 17:24:03,302 | numpy_client.py:260 | cached_clock: 22, curr_clock: 26
INFO flower 2021-04-10 17:24:07,401 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=26)
INFO flower 2021-04-10 17:24:07,402 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 17:24:54,443 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:24:54,461 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:24:54,462 | numpy_client.py:172 | fit, FitIns(clock=27)
DEBUG flower 2021-04-10 17:24:54,462 | numpy_client.py:260 | cached_clock: 22, curr_clock: 27
INFO flower 2021-04-10 17:24:58,602 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=27)
INFO flower 2021-04-10 17:24:58,602 | chaos.py:14 | Delay 64 sec
DEBUG flower 2021-04-10 17:26:02,621 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:26:02,645 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:26:02,645 | numpy_client.py:172 | fit, FitIns(clock=28)
DEBUG flower 2021-04-10 17:26:02,645 | numpy_client.py:260 | cached_clock: 22, curr_clock: 28
INFO flower 2021-04-10 17:26:02,645 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:26:02,646 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:26:02,712 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:26:02,712 | numpy_client.py:228 | read: ReadRes(clock=24)
DEBUG flower 2021-04-10 17:26:02,719 | numpy_client.py:172 | fit, FitIns(clock=28)
DEBUG flower 2021-04-10 17:26:02,720 | numpy_client.py:260 | cached_clock: 24, curr_clock: 28
INFO flower 2021-04-10 17:26:06,833 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=28)
INFO flower 2021-04-10 17:26:06,834 | chaos.py:14 | Delay 51 sec
DEBUG flower 2021-04-10 17:26:57,886 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:26:57,911 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:26:57,912 | numpy_client.py:172 | fit, FitIns(clock=29)
DEBUG flower 2021-04-10 17:26:57,912 | numpy_client.py:260 | cached_clock: 24, curr_clock: 29
INFO flower 2021-04-10 17:27:02,204 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=29)
INFO flower 2021-04-10 17:27:02,204 | chaos.py:14 | Delay 73 sec
DEBUG flower 2021-04-10 17:28:15,278 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:28:15,300 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:28:15,301 | numpy_client.py:172 | fit, FitIns(clock=30)
DEBUG flower 2021-04-10 17:28:15,301 | numpy_client.py:260 | cached_clock: 24, curr_clock: 30
INFO flower 2021-04-10 17:28:15,301 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:28:15,301 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:28:15,316 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:28:15,316 | numpy_client.py:228 | read: ReadRes(clock=26)
DEBUG flower 2021-04-10 17:28:15,322 | numpy_client.py:172 | fit, FitIns(clock=30)
DEBUG flower 2021-04-10 17:28:15,323 | numpy_client.py:260 | cached_clock: 26, curr_clock: 30
INFO flower 2021-04-10 17:28:19,320 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=30)
INFO flower 2021-04-10 17:28:19,320 | chaos.py:14 | Delay 76 sec
DEBUG flower 2021-04-10 17:29:35,360 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:29:35,384 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:29:35,385 | numpy_client.py:172 | fit, FitIns(clock=31)
DEBUG flower 2021-04-10 17:29:35,385 | numpy_client.py:260 | cached_clock: 26, curr_clock: 31
INFO flower 2021-04-10 17:29:39,416 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=31)
INFO flower 2021-04-10 17:29:39,417 | chaos.py:14 | Delay 58 sec
DEBUG flower 2021-04-10 17:30:37,476 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:30:37,499 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:30:37,499 | numpy_client.py:172 | fit, FitIns(clock=32)
DEBUG flower 2021-04-10 17:30:37,500 | numpy_client.py:260 | cached_clock: 26, curr_clock: 32
INFO flower 2021-04-10 17:30:37,500 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:30:37,500 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:30:37,515 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:30:37,515 | numpy_client.py:228 | read: ReadRes(clock=28)
DEBUG flower 2021-04-10 17:30:37,522 | numpy_client.py:172 | fit, FitIns(clock=32)
DEBUG flower 2021-04-10 17:30:37,522 | numpy_client.py:260 | cached_clock: 28, curr_clock: 32
INFO flower 2021-04-10 17:30:41,527 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=32)
INFO flower 2021-04-10 17:30:41,527 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 17:31:44,536 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:31:44,557 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:31:44,557 | numpy_client.py:172 | fit, FitIns(clock=33)
DEBUG flower 2021-04-10 17:31:44,557 | numpy_client.py:260 | cached_clock: 28, curr_clock: 33
INFO flower 2021-04-10 17:31:48,800 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=33)
INFO flower 2021-04-10 17:31:48,801 | chaos.py:14 | Delay 70 sec
DEBUG flower 2021-04-10 17:32:58,872 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:32:58,895 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:32:58,895 | numpy_client.py:172 | fit, FitIns(clock=34)
DEBUG flower 2021-04-10 17:32:58,896 | numpy_client.py:260 | cached_clock: 28, curr_clock: 34
INFO flower 2021-04-10 17:32:58,896 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:32:58,896 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:32:58,912 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:32:58,913 | numpy_client.py:228 | read: ReadRes(clock=29)
DEBUG flower 2021-04-10 17:32:58,920 | numpy_client.py:172 | fit, FitIns(clock=34)
DEBUG flower 2021-04-10 17:32:58,920 | numpy_client.py:260 | cached_clock: 29, curr_clock: 34
INFO flower 2021-04-10 17:33:03,032 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=34)
