INFO flower 2021-04-10 16:54:53,887 | app.py:87 | Flower server running (insecure, 50 rounds)
INFO flower 2021-04-10 16:55:08,652 | server_ssp.py:81 | fit progress1: (0, 722.8030505180359, 0.1, 0)
DEBUG flower 2021-04-10 16:55:08,652 | server_ssp.py:88 | ServerSSP sampling clients...
DEBUG flower 2021-04-10 16:55:09,740 | server_ssp.py:92 | Initializing clocks for clients...
DEBUG flower 2021-04-10 16:55:09,740 | server_ssp.py:97 | Starting concurrent threads for clients...
INFO flower 2021-04-10 16:55:09,741 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.8.63:39584
INFO flower 2021-04-10 16:55:09,741 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.8.63:39584
INFO flower 2021-04-10 16:55:09,749 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.54.35:50790
INFO flower 2021-04-10 16:55:09,749 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.54.35:50790
INFO flower 2021-04-10 16:55:09,755 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.23.35:48602
INFO flower 2021-04-10 16:55:09,755 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.23.35:48602
INFO flower 2021-04-10 16:55:09,761 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.3.62:59092
INFO flower 2021-04-10 16:55:09,761 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.3.62:59092
INFO flower 2021-04-10 16:55:09,806 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.52.36:41026
INFO flower 2021-04-10 16:55:09,806 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.52.36:41026
INFO flower 2021-04-10 16:55:09,820 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.36.34:57838
INFO flower 2021-04-10 16:55:09,820 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.36.34:57838
INFO flower 2021-04-10 16:55:09,828 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.22.53:52324
INFO flower 2021-04-10 16:55:09,828 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.22.53:52324
INFO flower 2021-04-10 16:55:09,834 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.6.63:43590
INFO flower 2021-04-10 16:55:09,834 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.6.63:43590
INFO flower 2021-04-10 16:55:09,839 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.26.50:47422
INFO flower 2021-04-10 16:55:09,840 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.26.50:47422
INFO flower 2021-04-10 16:55:09,846 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.58.51:50142
INFO flower 2021-04-10 16:55:09,846 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.58.51:50142
INFO flower 2021-04-10 16:55:09,851 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.35.53:40906
INFO flower 2021-04-10 16:55:09,852 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.35.53:40906
INFO flower 2021-04-10 16:55:09,863 | server_ssp.py:129 | server receives ReadIns from client ipv4:10.244.54.35:50790
INFO flower 2021-04-10 16:55:09,868 | server_ssp.py:129 | server receives ReadIns from client ipv4:10.244.36.34:57838
INFO flower 2021-04-10 16:55:09,873 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.4.63:56580
INFO flower 2021-04-10 16:55:09,873 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.4.63:56580
INFO flower 2021-04-10 16:55:09,878 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.18.36:44724
INFO flower 2021-04-10 16:55:09,879 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.18.36:44724
INFO flower 2021-04-10 16:55:09,885 | server_ssp.py:135 | server sends back ReadRes(clock=-1) to client ipv4:10.244.54.35:50790
INFO flower 2021-04-10 16:55:09,889 | server_ssp.py:129 | server receives ReadIns from client ipv4:10.244.23.35:48602
INFO flower 2021-04-10 16:55:09,899 | server_ssp.py:135 | server sends back ReadRes(clock=-1) to client ipv4:10.244.36.34:57838
INFO flower 2021-04-10 16:55:09,903 | server_ssp.py:129 | server receives ReadIns from client ipv4:10.244.52.36:41026
INFO flower 2021-04-10 16:55:09,909 | server_ssp.py:129 | server receives ReadIns from client ipv4:10.244.22.53:52324
INFO flower 2021-04-10 16:55:09,914 | server_ssp.py:135 | server sends back ReadRes(clock=-1) to client ipv4:10.244.23.35:48602
INFO flower 2021-04-10 16:55:09,917 | server_ssp.py:135 | server sends back ReadRes(clock=-1) to client ipv4:10.244.52.36:41026
INFO flower 2021-04-10 16:55:09,919 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.47.32:49156
INFO flower 2021-04-10 16:55:09,919 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.47.32:49156
