DEBUG flower 2021-04-10 16:54:59,730 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 16:55:02,440 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 16:55:02,442 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 16:55:02,443 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:02,442 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 16:55:09,813 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:09,813 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 16:55:09,813 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:55:09,814 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:09,966 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:09,966 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 16:55:09,981 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 16:55:09,981 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 16:55:12,330 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 16:55:12,333 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 16:55:12,334 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 16:56:26,408 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:56:26,431 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:56:26,431 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 16:56:26,431 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 16:56:28,825 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 16:56:28,825 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 16:57:46,845 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:57:46,868 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:57:46,868 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 16:57:46,868 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 16:57:49,315 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 16:57:49,315 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 16:58:52,336 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:58:52,360 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:58:52,360 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 16:58:52,360 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 16:58:54,828 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 16:58:54,829 | chaos.py:14 | Delay 44 sec
DEBUG flower 2021-04-10 16:59:38,873 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:59:38,898 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:59:38,898 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 16:59:38,898 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 16:59:41,348 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
INFO flower 2021-04-10 16:59:41,348 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 17:00:28,396 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:00:28,421 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:00:28,421 | numpy_client.py:172 | fit, FitIns(clock=5)
