DEBUG flower 2021-04-10 16:55:06,267 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 16:55:08,984 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 16:55:08,985 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-10 16:55:08,986 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 16:55:08,986 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:09,829 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:09,830 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 16:55:09,830 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:55:09,831 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:09,946 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:09,946 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 16:55:09,961 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 16:55:09,961 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 16:55:13,773 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 16:55:13,776 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 16:55:13,777 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 16:56:27,851 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:56:27,870 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:56:27,871 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 16:56:27,871 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 16:56:31,893 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 16:56:31,893 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 16:57:49,972 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:57:49,994 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:57:49,995 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 16:57:49,995 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 16:57:54,076 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 16:57:54,077 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 16:58:57,140 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:58:57,165 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:58:57,165 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 16:58:57,166 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 16:59:01,172 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 16:59:01,172 | chaos.py:14 | Delay 44 sec
DEBUG flower 2021-04-10 16:59:45,217 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:59:45,240 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:59:45,241 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 16:59:45,241 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
