DEBUG flower 2021-04-10 16:55:02,098 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 16:55:04,867 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 16:55:04,869 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 16:55:04,870 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:04,870 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 16:55:09,824 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:09,824 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 16:55:09,825 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:55:09,825 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:09,924 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:09,924 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 16:55:09,939 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 16:55:09,940 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 16:55:13,655 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 16:55:13,659 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 16:55:13,659 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 16:56:27,733 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:56:27,755 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:56:27,755 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 16:56:27,755 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 16:56:31,561 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 16:56:31,561 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 16:57:49,640 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:57:49,662 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:57:49,662 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 16:57:49,662 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 16:57:53,049 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 16:57:53,049 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 16:58:56,061 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:58:56,085 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:58:56,086 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 16:58:56,086 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 16:58:59,238 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 16:58:59,238 | chaos.py:14 | Delay 44 sec
DEBUG flower 2021-04-10 16:59:43,283 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:59:43,306 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:59:43,306 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 16:59:43,306 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 16:59:46,565 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
INFO flower 2021-04-10 16:59:46,566 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 17:00:33,571 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:00:33,595 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:00:33,595 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 17:00:33,596 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-10 17:00:33,596 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:00:33,596 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:00:33,632 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:00:33,632 | numpy_client.py:228 | read: ReadRes(clock=3)
DEBUG flower 2021-04-10 17:00:33,639 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 17:00:33,639 | numpy_client.py:260 | cached_clock: 3, curr_clock: 5
INFO flower 2021-04-10 17:00:36,955 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
INFO flower 2021-04-10 17:00:36,955 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 17:01:24,003 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:01:24,027 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:01:24,027 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 17:01:24,027 | numpy_client.py:260 | cached_clock: 3, curr_clock: 6
