DEBUG flower 2021-04-10 16:55:00,230 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 16:55:02,995 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 16:55:02,997 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 16:55:02,997 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:02,997 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 16:55:09,832 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:09,832 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 16:55:09,832 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:55:09,833 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:09,906 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:09,907 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 16:55:09,923 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 16:55:09,924 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 16:55:13,107 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 16:55:13,178 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 16:55:13,178 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 16:56:27,253 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:56:27,274 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:56:27,274 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 16:56:27,274 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 16:56:30,784 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 16:56:30,784 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 16:57:48,788 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:57:48,813 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:57:48,813 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 16:57:48,814 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 16:57:51,984 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 16:57:51,985 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 16:58:55,000 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:58:55,023 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:58:55,024 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 16:58:55,024 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 16:58:58,090 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 16:58:58,090 | chaos.py:14 | Delay 44 sec
