DEBUG flower 2021-04-10 15:52:16,745 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 15:52:19,660 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 15:52:19,661 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 15:52:19,661 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:19,662 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 15:52:20,766 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:20,766 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 15:52:20,766 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:52:20,767 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:20,965 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:20,965 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 15:52:20,982 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 15:52:20,982 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 15:52:25,837 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 15:52:25,844 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 15:52:25,844 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 15:53:39,919 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:53:49,121 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:53:49,122 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 15:53:49,122 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 15:53:53,333 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 15:53:53,333 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 15:55:11,412 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:55:18,199 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:55:18,199 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 15:55:18,200 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 15:55:18,200 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:55:18,200 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:55:18,228 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:55:18,228 | numpy_client.py:228 | read: ReadRes(clock=1)
DEBUG flower 2021-04-10 15:55:18,235 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 15:55:18,235 | numpy_client.py:260 | cached_clock: 1, curr_clock: 2
INFO flower 2021-04-10 15:55:22,536 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 15:55:22,537 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 15:56:25,601 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:56:32,444 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:56:32,445 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 15:56:32,445 | numpy_client.py:260 | cached_clock: 1, curr_clock: 3
INFO flower 2021-04-10 15:56:37,037 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 15:56:37,038 | chaos.py:14 | Delay 44 sec
DEBUG flower 2021-04-10 15:57:21,083 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:57:27,688 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:57:27,689 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 15:57:27,689 | numpy_client.py:260 | cached_clock: 1, curr_clock: 4
INFO flower 2021-04-10 15:57:27,689 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:57:27,689 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:57:27,729 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:57:27,729 | numpy_client.py:228 | read: ReadRes(clock=3)
DEBUG flower 2021-04-10 15:57:27,737 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 15:57:27,737 | numpy_client.py:260 | cached_clock: 3, curr_clock: 4
INFO flower 2021-04-10 15:57:32,160 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
INFO flower 2021-04-10 15:57:32,160 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 15:58:19,163 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:58:25,877 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:58:25,877 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 15:58:25,877 | numpy_client.py:260 | cached_clock: 3, curr_clock: 5
INFO flower 2021-04-10 15:58:30,451 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
INFO flower 2021-04-10 15:58:30,451 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 15:59:17,499 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:59:24,188 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:59:24,189 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 15:59:24,189 | numpy_client.py:260 | cached_clock: 3, curr_clock: 6
INFO flower 2021-04-10 15:59:24,189 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:59:24,190 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:59:24,229 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:59:24,229 | numpy_client.py:228 | read: ReadRes(clock=5)
DEBUG flower 2021-04-10 15:59:24,244 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 15:59:24,244 | numpy_client.py:260 | cached_clock: 5, curr_clock: 6
INFO flower 2021-04-10 15:59:28,743 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
INFO flower 2021-04-10 15:59:28,743 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 16:00:47,823 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:00:54,668 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:00:54,669 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 16:00:54,669 | numpy_client.py:260 | cached_clock: 5, curr_clock: 7
INFO flower 2021-04-10 16:00:59,035 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
INFO flower 2021-04-10 16:00:59,036 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 16:02:18,044 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:02:24,964 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:02:24,965 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 16:02:24,965 | numpy_client.py:260 | cached_clock: 5, curr_clock: 8
INFO flower 2021-04-10 16:02:24,965 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:02:24,966 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:02:25,029 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:02:25,029 | numpy_client.py:228 | read: ReadRes(clock=7)
DEBUG flower 2021-04-10 16:02:25,037 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 16:02:25,037 | numpy_client.py:260 | cached_clock: 7, curr_clock: 8
INFO flower 2021-04-10 16:02:29,436 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=8)
INFO flower 2021-04-10 16:02:29,436 | chaos.py:14 | Delay 45 sec
DEBUG flower 2021-04-10 16:03:14,482 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:03:21,452 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:03:21,453 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-10 16:03:21,453 | numpy_client.py:260 | cached_clock: 7, curr_clock: 9
INFO flower 2021-04-10 16:03:25,636 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=9)
INFO flower 2021-04-10 16:03:25,637 | chaos.py:14 | Delay 54 sec
DEBUG flower 2021-04-10 16:04:19,688 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:04:26,700 | app.py:68 | Received server message. Handling...
