INFO flower 2021-04-10 15:52:05,473 | app.py:87 | Flower server running (insecure, 50 rounds)
INFO flower 2021-04-10 15:52:19,062 | server_ssp.py:81 | fit progress1: (0, 722.8030505180359, 0.1, 0)
DEBUG flower 2021-04-10 15:52:19,063 | server_ssp.py:88 | ServerSSP sampling clients...
DEBUG flower 2021-04-10 15:52:20,483 | server_ssp.py:92 | Initializing clocks for clients...
DEBUG flower 2021-04-10 15:52:20,483 | server_ssp.py:97 | Starting concurrent threads for clients...
INFO flower 2021-04-10 15:52:20,484 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.8.63:39576
INFO flower 2021-04-10 15:52:20,484 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.8.63:39576
INFO flower 2021-04-10 15:52:20,493 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.54.35:50782
INFO flower 2021-04-10 15:52:20,494 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.54.35:50782
INFO flower 2021-04-10 15:52:20,499 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.23.35:48594
INFO flower 2021-04-10 15:52:20,499 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.23.35:48594
INFO flower 2021-04-10 15:52:20,513 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.3.62:59084
INFO flower 2021-04-10 15:52:20,513 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.3.62:59084
INFO flower 2021-04-10 15:52:20,519 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.52.36:41018
INFO flower 2021-04-10 15:52:20,519 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.52.36:41018
INFO flower 2021-04-10 15:52:20,524 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.36.34:57830
INFO flower 2021-04-10 15:52:20,524 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.36.34:57830
INFO flower 2021-04-10 15:52:20,538 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.35.53:40898
INFO flower 2021-04-10 15:52:20,539 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.35.53:40898
INFO flower 2021-04-10 15:52:20,552 | server_ssp.py:129 | server receives ReadIns from client ipv4:10.244.23.35:48594
INFO flower 2021-04-10 15:52:20,556 | server_ssp.py:135 | server sends back ReadRes(clock=-1) to client ipv4:10.244.23.35:48594
INFO flower 2021-04-10 15:52:20,558 | server_ssp.py:129 | server receives ReadIns from client ipv4:10.244.36.34:57830
INFO flower 2021-04-10 15:52:20,563 | server_ssp.py:129 | server receives ReadIns from client ipv4:10.244.52.36:41018
INFO flower 2021-04-10 15:52:20,569 | server_ssp.py:129 | server receives ReadIns from client ipv4:10.244.54.35:50782
INFO flower 2021-04-10 15:52:20,575 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.6.63:43582
INFO flower 2021-04-10 15:52:20,575 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.6.63:43582
INFO flower 2021-04-10 15:52:20,575 | server_ssp.py:135 | server sends back ReadRes(clock=-1) to client ipv4:10.244.52.36:41018
INFO flower 2021-04-10 15:52:20,577 | server_ssp.py:135 | server sends back ReadRes(clock=-1) to client ipv4:10.244.36.34:57830
INFO flower 2021-04-10 15:52:20,584 | server_ssp.py:135 | server sends back ReadRes(clock=-1) to client ipv4:10.244.54.35:50782
INFO flower 2021-04-10 15:52:20,584 | server_ssp.py:129 | server receives ReadIns from client ipv4:10.244.8.63:39576
INFO flower 2021-04-10 15:52:20,590 | server_ssp.py:129 | server receives ReadIns from client ipv4:10.244.35.53:40898
INFO flower 2021-04-10 15:52:20,590 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.38.53:37822
INFO flower 2021-04-10 15:52:20,609 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.38.53:37822
