DEBUG flower 2021-04-10 15:52:10,741 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 15:52:13,592 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 15:52:13,593 | connection.py:36 | ChannelConnectivity.CONNECTING
INFO flower 2021-04-10 15:52:13,594 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 15:52:13,594 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:13,617 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 15:52:20,550 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:20,551 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 15:52:20,551 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:52:20,551 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:20,612 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:20,613 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 15:52:20,628 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 15:52:20,629 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 15:52:23,991 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 15:52:23,994 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 15:52:23,995 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 15:53:38,069 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:53:38,089 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:53:38,089 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 15:53:38,089 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 15:53:41,493 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 15:53:41,493 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 15:54:59,572 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:54:59,591 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:54:59,592 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 15:54:59,592 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 15:54:59,592 | numpy_client.py:184 | Cache is stale, return ReadIns
