DEBUG flower 2021-04-10 15:52:15,520 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 15:52:18,220 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 15:52:18,221 | connection.py:36 | ChannelConnectivity.CONNECTING
INFO flower 2021-04-10 15:52:18,222 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 15:52:18,222 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:18,223 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 15:52:20,751 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:20,752 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 15:52:20,752 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:52:20,752 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:20,943 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:20,944 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 15:52:20,959 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 15:52:20,959 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 15:52:25,311 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 15:52:25,314 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 15:52:25,314 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 15:53:39,389 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:53:39,409 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:53:39,410 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 15:53:39,410 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 15:53:43,298 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 15:53:43,298 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 15:55:01,373 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:55:01,394 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:55:01,395 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 15:55:01,395 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 15:55:01,395 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:55:01,395 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:55:01,411 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:55:01,411 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 15:55:01,417 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 15:55:01,417 | numpy_client.py:260 | cached_clock: 0, curr_clock: 2
INFO flower 2021-04-10 15:55:05,504 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 15:55:05,504 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 15:56:08,568 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:56:08,591 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:56:08,592 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 15:56:08,592 | numpy_client.py:260 | cached_clock: 0, curr_clock: 3
INFO flower 2021-04-10 15:56:08,592 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:56:08,592 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:56:08,606 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:56:08,606 | numpy_client.py:228 | read: ReadRes(clock=1)
DEBUG flower 2021-04-10 15:56:08,613 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 15:56:08,613 | numpy_client.py:260 | cached_clock: 1, curr_clock: 3
INFO flower 2021-04-10 15:56:12,610 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 15:56:12,610 | chaos.py:14 | Delay 44 sec
DEBUG flower 2021-04-10 15:56:56,621 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:56:56,644 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:56:56,644 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 15:56:56,644 | numpy_client.py:260 | cached_clock: 1, curr_clock: 4
INFO flower 2021-04-10 15:56:56,645 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:56:56,645 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:56:56,698 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:56:56,698 | numpy_client.py:228 | read: ReadRes(clock=2)
DEBUG flower 2021-04-10 15:56:56,705 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 15:56:56,706 | numpy_client.py:260 | cached_clock: 2, curr_clock: 4
INFO flower 2021-04-10 15:57:00,802 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
INFO flower 2021-04-10 15:57:00,803 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 15:57:47,831 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:57:47,852 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:57:47,853 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 15:57:47,853 | numpy_client.py:260 | cached_clock: 2, curr_clock: 5
INFO flower 2021-04-10 15:57:47,853 | numpy_client.py:184 | Cache is stale, return ReadIns
