DEBUG flower 2021-04-10 15:52:12,839 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 15:52:15,855 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 15:52:15,856 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 15:52:15,857 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:15,857 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 15:52:20,523 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:20,524 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 15:52:20,524 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:52:20,524 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:20,586 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:20,586 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 15:52:20,601 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 15:52:20,601 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 15:52:23,956 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 15:52:23,960 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 15:52:23,961 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 15:53:38,035 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:53:38,059 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:53:38,060 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 15:53:38,060 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 15:53:41,635 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 15:53:41,635 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 15:54:59,714 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:54:59,735 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:54:59,736 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 15:54:59,736 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 15:54:59,736 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:54:59,737 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:54:59,752 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:54:59,752 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 15:54:59,760 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 15:54:59,760 | numpy_client.py:260 | cached_clock: 0, curr_clock: 2
INFO flower 2021-04-10 15:55:03,264 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 15:55:03,264 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 15:56:06,328 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:56:06,351 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:56:06,352 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 15:56:06,352 | numpy_client.py:260 | cached_clock: 0, curr_clock: 3
INFO flower 2021-04-10 15:56:06,352 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:56:06,352 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:56:06,416 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:56:06,417 | numpy_client.py:228 | read: ReadRes(clock=1)
DEBUG flower 2021-04-10 15:56:06,424 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 15:56:06,424 | numpy_client.py:260 | cached_clock: 1, curr_clock: 3
INFO flower 2021-04-10 15:56:09,742 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 15:56:09,742 | chaos.py:14 | Delay 44 sec
DEBUG flower 2021-04-10 15:56:53,787 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:56:53,811 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:56:53,811 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 15:56:53,811 | numpy_client.py:260 | cached_clock: 1, curr_clock: 4
INFO flower 2021-04-10 15:56:53,812 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:56:53,812 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:56:53,832 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:56:53,833 | numpy_client.py:228 | read: ReadRes(clock=2)
DEBUG flower 2021-04-10 15:56:53,840 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 15:56:53,840 | numpy_client.py:260 | cached_clock: 2, curr_clock: 4
INFO flower 2021-04-10 15:56:57,339 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
INFO flower 2021-04-10 15:56:57,339 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 15:57:44,358 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:57:44,380 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:57:44,381 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 15:57:44,381 | numpy_client.py:260 | cached_clock: 2, curr_clock: 5
INFO flower 2021-04-10 15:57:44,381 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:57:44,382 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:57:44,431 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:57:44,432 | numpy_client.py:228 | read: ReadRes(clock=3)
DEBUG flower 2021-04-10 15:57:44,439 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 15:57:44,439 | numpy_client.py:260 | cached_clock: 3, curr_clock: 5
INFO flower 2021-04-10 15:57:47,748 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
INFO flower 2021-04-10 15:57:47,749 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 15:58:34,796 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:58:34,819 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:58:34,819 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 15:58:34,819 | numpy_client.py:260 | cached_clock: 3, curr_clock: 6
INFO flower 2021-04-10 15:58:34,819 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:58:34,820 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:58:34,834 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:58:34,834 | numpy_client.py:228 | read: ReadRes(clock=4)
DEBUG flower 2021-04-10 15:58:34,841 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 15:58:34,841 | numpy_client.py:260 | cached_clock: 4, curr_clock: 6
INFO flower 2021-04-10 15:58:38,236 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
INFO flower 2021-04-10 15:58:38,236 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 15:59:57,285 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:59:57,309 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:59:57,310 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 15:59:57,310 | numpy_client.py:260 | cached_clock: 4, curr_clock: 7
INFO flower 2021-04-10 15:59:57,310 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:59:57,311 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:59:57,330 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:59:57,331 | numpy_client.py:228 | read: ReadRes(clock=5)
DEBUG flower 2021-04-10 15:59:57,337 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 15:59:57,338 | numpy_client.py:260 | cached_clock: 5, curr_clock: 7
INFO flower 2021-04-10 16:00:00,938 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
INFO flower 2021-04-10 16:00:00,939 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 16:01:20,019 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:01:20,041 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:01:20,042 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 16:01:20,042 | numpy_client.py:260 | cached_clock: 5, curr_clock: 8
INFO flower 2021-04-10 16:01:20,042 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:01:20,042 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:01:20,058 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:01:20,058 | numpy_client.py:228 | read: ReadRes(clock=6)
DEBUG flower 2021-04-10 16:01:20,065 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 16:01:20,065 | numpy_client.py:260 | cached_clock: 6, curr_clock: 8
INFO flower 2021-04-10 16:01:23,357 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=8)
INFO flower 2021-04-10 16:01:23,357 | chaos.py:14 | Delay 45 sec
DEBUG flower 2021-04-10 16:02:08,403 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:02:08,426 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:02:08,427 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-10 16:02:08,427 | numpy_client.py:260 | cached_clock: 6, curr_clock: 9
INFO flower 2021-04-10 16:02:08,427 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:02:08,427 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:02:18,430 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:02:18,431 | numpy_client.py:228 | read: ReadRes(clock=7)
DEBUG flower 2021-04-10 16:02:18,438 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-10 16:02:18,438 | numpy_client.py:260 | cached_clock: 7, curr_clock: 9
INFO flower 2021-04-10 16:02:21,737 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=9)
INFO flower 2021-04-10 16:02:21,738 | chaos.py:14 | Delay 54 sec
DEBUG flower 2021-04-10 16:03:15,793 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:03:15,815 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:03:15,815 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 16:03:15,815 | numpy_client.py:260 | cached_clock: 7, curr_clock: 10
INFO flower 2021-04-10 16:03:15,815 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:03:15,816 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:03:15,831 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:03:15,832 | numpy_client.py:228 | read: ReadRes(clock=8)
DEBUG flower 2021-04-10 16:03:15,838 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 16:03:15,839 | numpy_client.py:260 | cached_clock: 8, curr_clock: 10
INFO flower 2021-04-10 16:03:19,063 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=10)
INFO flower 2021-04-10 16:03:19,064 | chaos.py:14 | Delay 65 sec
DEBUG flower 2021-04-10 16:04:24,130 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:04:24,152 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:04:24,152 | numpy_client.py:172 | fit, FitIns(clock=11)
DEBUG flower 2021-04-10 16:04:24,152 | numpy_client.py:260 | cached_clock: 8, curr_clock: 11
INFO flower 2021-04-10 16:04:24,152 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:04:24,153 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:04:24,231 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:04:24,231 | numpy_client.py:228 | read: ReadRes(clock=9)
DEBUG flower 2021-04-10 16:04:24,239 | numpy_client.py:172 | fit, FitIns(clock=11)
DEBUG flower 2021-04-10 16:04:24,239 | numpy_client.py:260 | cached_clock: 9, curr_clock: 11
INFO flower 2021-04-10 16:04:27,637 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=11)
INFO flower 2021-04-10 16:04:27,637 | chaos.py:14 | Delay 71 sec
DEBUG flower 2021-04-10 16:05:38,665 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:05:38,686 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:05:38,686 | numpy_client.py:172 | fit, FitIns(clock=12)
DEBUG flower 2021-04-10 16:05:38,687 | numpy_client.py:260 | cached_clock: 9, curr_clock: 12
INFO flower 2021-04-10 16:05:38,687 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:05:38,687 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:05:38,731 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:05:38,731 | numpy_client.py:228 | read: ReadRes(clock=10)
DEBUG flower 2021-04-10 16:05:38,739 | numpy_client.py:172 | fit, FitIns(clock=12)
DEBUG flower 2021-04-10 16:05:38,739 | numpy_client.py:260 | cached_clock: 10, curr_clock: 12
INFO flower 2021-04-10 16:05:42,260 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=12)
INFO flower 2021-04-10 16:05:42,260 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 16:07:00,273 | app.py:66 | Waiting for message from server...
