DEBUG flower 2021-04-10 15:52:11,737 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 15:52:15,493 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 15:52:15,494 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 15:52:15,495 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:15,495 | connection.py:36 | ChannelConnectivity.CONNECTING
DEBUG flower 2021-04-10 15:52:15,508 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 15:52:20,685 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:20,686 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 15:52:20,686 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:52:20,687 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:20,862 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:20,863 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 15:52:20,905 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 15:52:20,905 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 15:52:25,051 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 15:52:25,057 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 15:52:25,057 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 15:53:39,068 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:53:39,096 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:53:39,097 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 15:53:39,097 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 15:53:43,258 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 15:53:43,259 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 15:55:01,334 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:55:01,356 | app.py:68 | Received server message. Handling...
