DEBUG flower 2021-04-10 20:02:46,605 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 20:02:49,344 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 20:02:49,345 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 20:02:49,345 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:49,345 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 20:02:51,088 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:51,089 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 20:02:51,089 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 20:02:51,090 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:51,214 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:51,214 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 20:02:51,230 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 20:02:51,230 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 20:02:56,135 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 20:02:56,141 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 20:02:56,141 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 20:04:10,216 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:04:10,230 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:04:10,230 | numpy_client.py:238 | update_staleness: Staleness bound set to 30
DEBUG flower 2021-04-10 20:04:10,230 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:04:10,241 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:04:10,242 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 20:04:10,242 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
