DEBUG flower 2021-04-10 20:02:43,100 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 20:02:45,850 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 20:02:45,852 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-10 20:02:45,852 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 20:02:45,853 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:50,916 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:50,916 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 20:02:50,917 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 20:02:50,917 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:51,023 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:51,024 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 20:02:51,042 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 20:02:51,042 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 20:02:54,633 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 20:02:54,637 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 20:02:54,638 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 20:04:08,693 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:04:08,706 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:04:08,706 | numpy_client.py:238 | update_staleness: Staleness bound set to 30
DEBUG flower 2021-04-10 20:04:08,706 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:04:08,716 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:04:08,716 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 20:04:08,716 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 20:04:12,441 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 20:04:12,441 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 20:05:30,520 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:05:30,533 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:05:30,534 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:05:30,542 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:05:30,542 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 20:05:30,543 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 20:05:33,835 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 20:05:33,835 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 20:06:36,878 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:06:36,892 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:06:36,893 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:06:36,902 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:06:36,902 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 20:06:36,902 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 20:06:40,050 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
