DEBUG flower 2021-04-10 20:02:47,289 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 20:02:49,986 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 20:02:49,988 | connection.py:36 | ChannelConnectivity.CONNECTING
INFO flower 2021-04-10 20:02:49,988 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 20:02:49,989 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:49,989 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 20:02:50,967 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:50,968 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 20:02:50,968 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 20:02:50,969 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:51,057 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:51,057 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 20:02:51,074 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 20:02:51,074 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 20:02:54,974 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 20:02:54,978 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 20:02:54,978 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 20:04:08,997 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:04:09,011 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:04:09,011 | numpy_client.py:238 | update_staleness: Staleness bound set to 30
DEBUG flower 2021-04-10 20:04:09,012 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:04:09,021 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:04:09,022 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 20:04:09,022 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 20:04:12,962 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 20:04:12,962 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 20:05:31,041 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:05:31,055 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:05:31,055 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:05:31,065 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:05:31,066 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 20:05:31,066 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 20:05:35,072 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 20:05:35,073 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 20:06:38,136 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:06:38,151 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:06:38,151 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:06:38,160 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:06:38,161 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 20:06:38,161 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 20:06:42,162 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 20:06:42,162 | chaos.py:14 | Delay 44 sec
DEBUG flower 2021-04-10 20:07:26,207 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:07:26,221 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:07:26,221 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:07:26,232 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:07:26,233 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 20:07:26,233 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 20:07:30,263 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
INFO flower 2021-04-10 20:07:30,264 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 20:08:17,312 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:08:17,326 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:08:17,326 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:08:17,337 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:08:17,337 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 20:08:17,338 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-10 20:08:21,390 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
INFO flower 2021-04-10 20:08:21,391 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 20:09:08,423 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:09:08,437 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:09:08,437 | numpy_client.py:238 | update_staleness: Staleness bound set to 29
DEBUG flower 2021-04-10 20:09:08,437 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:09:08,448 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:09:08,448 | numpy_client.py:172 | fit, FitIns(clock=6)
