DEBUG flower 2021-04-10 20:02:42,674 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 20:02:45,365 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 20:02:45,366 | connection.py:36 | ChannelConnectivity.CONNECTING
INFO flower 2021-04-10 20:02:45,367 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 20:02:45,367 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:45,397 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 20:02:51,121 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:51,122 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 20:02:51,122 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 20:02:51,122 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:51,349 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:51,350 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 20:02:51,368 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 20:02:51,368 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 20:02:54,750 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 20:02:54,753 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 20:02:54,753 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 20:04:08,828 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:04:08,842 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:04:08,842 | numpy_client.py:238 | update_staleness: Staleness bound set to 30
DEBUG flower 2021-04-10 20:04:08,842 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:04:08,851 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:04:08,852 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 20:04:08,852 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 20:04:12,392 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 20:04:12,392 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 20:05:30,470 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:05:30,485 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:05:30,485 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:05:30,495 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:05:30,495 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 20:05:30,495 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 20:05:33,955 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 20:05:33,956 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 20:06:36,983 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:06:36,998 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:06:36,998 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:06:37,009 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:06:37,009 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 20:06:37,009 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 20:06:40,466 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 20:06:40,467 | chaos.py:14 | Delay 44 sec
DEBUG flower 2021-04-10 20:07:24,492 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:07:24,506 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:07:24,506 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:07:24,518 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:07:24,518 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 20:07:24,518 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 20:07:28,088 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
INFO flower 2021-04-10 20:07:28,088 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 20:08:15,096 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:08:15,110 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:08:15,110 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:08:15,121 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:08:15,121 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 20:08:15,122 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-10 20:08:18,684 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
INFO flower 2021-04-10 20:08:18,685 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 20:09:05,733 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:09:05,747 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:09:05,747 | numpy_client.py:238 | update_staleness: Staleness bound set to 29
DEBUG flower 2021-04-10 20:09:05,747 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:09:05,757 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:09:05,758 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 20:09:05,758 | numpy_client.py:260 | cached_clock: -1, curr_clock: 6
INFO flower 2021-04-10 20:09:09,162 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
INFO flower 2021-04-10 20:09:09,163 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 20:10:28,166 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:10:28,180 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:10:28,181 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:10:28,190 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:10:28,191 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 20:10:28,191 | numpy_client.py:260 | cached_clock: -1, curr_clock: 7
INFO flower 2021-04-10 20:10:31,758 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
INFO flower 2021-04-10 20:10:31,758 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 20:11:50,812 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:11:50,826 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:11:50,827 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:11:50,836 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:11:50,836 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 20:11:50,836 | numpy_client.py:260 | cached_clock: -1, curr_clock: 8
INFO flower 2021-04-10 20:11:54,265 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=8)
INFO flower 2021-04-10 20:11:54,265 | chaos.py:14 | Delay 45 sec
DEBUG flower 2021-04-10 20:12:39,299 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:12:39,313 | app.py:68 | Received server message. Handling...
