DEBUG flower 2021-04-10 20:02:40,754 | client.py:83 | Start SSP client with delay [40,80]
DEBUG flower 2021-04-10 20:02:43,444 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 20:02:43,446 | connection.py:36 | ChannelConnectivity.CONNECTING
INFO flower 2021-04-10 20:02:43,447 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 20:02:43,447 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:43,477 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 20:02:50,895 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:50,896 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 20:02:50,896 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 20:02:50,896 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:51,043 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:51,043 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 20:02:51,061 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 20:02:51,061 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 20:02:53,514 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 20:02:53,518 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
INFO flower 2021-04-10 20:02:53,518 | chaos.py:14 | Delay 74 sec
DEBUG flower 2021-04-10 20:04:07,593 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:04:07,604 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:04:07,605 | numpy_client.py:238 | update_staleness: Staleness bound set to 30
DEBUG flower 2021-04-10 20:04:07,605 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:04:07,616 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:04:07,616 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 20:04:07,616 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 20:04:10,051 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
INFO flower 2021-04-10 20:04:10,051 | chaos.py:14 | Delay 78 sec
DEBUG flower 2021-04-10 20:05:28,062 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:05:28,077 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:05:28,077 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:05:28,088 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:05:28,088 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 20:05:28,088 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 20:05:30,530 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
INFO flower 2021-04-10 20:05:30,531 | chaos.py:14 | Delay 63 sec
DEBUG flower 2021-04-10 20:06:33,569 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:06:33,584 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:06:33,584 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:06:33,596 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:06:33,596 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 20:06:33,597 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 20:06:36,053 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
INFO flower 2021-04-10 20:06:36,054 | chaos.py:14 | Delay 44 sec
DEBUG flower 2021-04-10 20:07:20,087 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:07:20,102 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:07:20,102 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:07:20,112 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:07:20,113 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 20:07:20,113 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 20:07:22,917 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
INFO flower 2021-04-10 20:07:22,917 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 20:08:09,961 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:08:09,975 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:08:09,976 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:08:09,985 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:08:09,986 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 20:08:09,986 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-10 20:08:12,348 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
INFO flower 2021-04-10 20:08:12,349 | chaos.py:14 | Delay 47 sec
DEBUG flower 2021-04-10 20:08:59,415 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:08:59,428 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:08:59,429 | numpy_client.py:238 | update_staleness: Staleness bound set to 29
DEBUG flower 2021-04-10 20:08:59,429 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:08:59,439 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:08:59,439 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 20:08:59,440 | numpy_client.py:260 | cached_clock: -1, curr_clock: 6
INFO flower 2021-04-10 20:09:01,849 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
INFO flower 2021-04-10 20:09:01,849 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 20:10:20,896 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:10:20,910 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:10:20,911 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:10:20,920 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:10:20,921 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 20:10:20,921 | numpy_client.py:260 | cached_clock: -1, curr_clock: 7
INFO flower 2021-04-10 20:10:23,429 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
INFO flower 2021-04-10 20:10:23,429 | chaos.py:14 | Delay 79 sec
DEBUG flower 2021-04-10 20:11:42,509 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:11:42,523 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:11:42,524 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:11:42,534 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:11:42,535 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 20:11:42,535 | numpy_client.py:260 | cached_clock: -1, curr_clock: 8
INFO flower 2021-04-10 20:11:45,232 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=8)
INFO flower 2021-04-10 20:11:45,233 | chaos.py:14 | Delay 45 sec
DEBUG flower 2021-04-10 20:12:30,237 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:12:30,253 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:12:30,253 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:12:30,264 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:12:30,264 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-10 20:12:30,264 | numpy_client.py:260 | cached_clock: -1, curr_clock: 9
INFO flower 2021-04-10 20:12:32,735 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=9)
INFO flower 2021-04-10 20:12:32,735 | chaos.py:14 | Delay 54 sec
DEBUG flower 2021-04-10 20:13:26,790 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:13:26,805 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:13:26,805 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:13:26,816 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:13:26,816 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 20:13:26,816 | numpy_client.py:260 | cached_clock: -1, curr_clock: 10
INFO flower 2021-04-10 20:13:29,326 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=10)
INFO flower 2021-04-10 20:13:29,327 | chaos.py:14 | Delay 65 sec
DEBUG flower 2021-04-10 20:14:34,346 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:14:34,360 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:14:34,360 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:14:34,370 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:14:34,370 | numpy_client.py:172 | fit, FitIns(clock=11)
DEBUG flower 2021-04-10 20:14:34,371 | numpy_client.py:260 | cached_clock: -1, curr_clock: 11
INFO flower 2021-04-10 20:14:36,923 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=11)
INFO flower 2021-04-10 20:14:36,923 | chaos.py:14 | Delay 71 sec
DEBUG flower 2021-04-10 20:15:47,990 | app.py:66 | Waiting for message from server...
