INFO flower 2021-04-10 20:02:34,739 | app.py:87 | Flower server running (insecure, 50 rounds)
INFO flower 2021-04-10 20:02:49,336 | server_ssp.py:81 | fit progress1: (0, 722.8030505180359, 0.1, 0)
DEBUG flower 2021-04-10 20:02:49,337 | server_ssp.py:88 | ServerSSP sampling clients...
DEBUG flower 2021-04-10 20:02:50,837 | server_ssp.py:92 | Initializing clocks for clients...
DEBUG flower 2021-04-10 20:02:50,837 | server_ssp.py:97 | Starting concurrent threads for clients...
INFO flower 2021-04-10 20:02:50,838 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.8.63:39608
INFO flower 2021-04-10 20:02:50,838 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.8.63:39608
INFO flower 2021-04-10 20:02:50,844 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.38.53:37854
INFO flower 2021-04-10 20:02:50,844 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.38.53:37854
INFO flower 2021-04-10 20:02:50,906 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.23.35:48626
INFO flower 2021-04-10 20:02:50,906 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.23.35:48626
INFO flower 2021-04-10 20:02:50,914 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.41.52:32968
INFO flower 2021-04-10 20:02:50,914 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.41.52:32968
INFO flower 2021-04-10 20:02:50,921 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.52.36:41050
INFO flower 2021-04-10 20:02:50,921 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.52.36:41050
INFO flower 2021-04-10 20:02:50,928 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.36.34:57862
INFO flower 2021-04-10 20:02:50,928 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.36.34:57862
INFO flower 2021-04-10 20:02:50,934 | server_ssp.py:129 | server receives ReadIns from client ipv4:10.244.38.53:37854
INFO flower 2021-04-10 20:02:50,940 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.22.53:52348
INFO flower 2021-04-10 20:02:50,941 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.22.53:52348
INFO flower 2021-04-10 20:02:50,946 | server_ssp.py:116 | server starts round 0 for client ipv4:10.244.6.63:43614
INFO flower 2021-04-10 20:02:50,946 | server_ssp.py:119 | server send FitIns(clock=0) to client ipv4:10.244.6.63:43614
